Date,AA,AAU,ABAT,ACNT,AEM,AG,AGI,ALB,ALTM,ALTO,AMLI,AMR,APD,AREC,ARMN,ASH,ASIX,ASM,ASTL,ATLX,AU,AUMN,AUST,AVD,AVNT,AVTR,AXTA,BAK,BCC,BCPC,BHIL,BHP,BIOX,BTG,BVN,BYU,CBT,CC,CDE,CE,CENX,CF,CGA,CGAU,CLF,CLW,CMC,CMCL,CMP,CMT,CNEY,CPAC,CRH,CRKN,CSTM,CTGO,CTVA,CX,DC,DD,DNMR,DOW,DRD,ECL,ECVT,EGO,ELBM,EMN,EMX,EQX,ERO,ESI,EVA,EXK,EXP,FCX,FEAM,FF,FMC,FNV,FRD,FSI,FSM,FUL,FURY,GATO,GAU,GEVO,GFI,GGB,GLDG,GLT,GOLD,GORO,GPRE,GRFX,GROY,GSM,GURE,HBM,HCC,HDSN,HGAS,HL,HLP,HMY,HUDI,HUN,HWKN,HYMC,IAG,IAUX,ICL,IDR,IFF,INHD,IONR,IOSP,IPI,IPX,ITP,ITRG,JCTCF,JHX,KALU,KGC,KNF,KOP,KRO,KWR,LAAC,LAC,LGO,LIN,LITM,LOMA,LOOP,LVRO,LWLG,LXU,LYB,LZM,MAG,MATV,MEOH,MERC,METC,METCB,MLM,MOS,MP,MSB,MT,MTA,MTRN,MTUS,MTX,MUX,NAK,NB,NEM,NEU,NEWP,NEXA,NFGC,NG,NGD,NGVT,NMG,NTIC,NTR,NUE,NWGL,ODC,ODV,OEC,OLN,OR,ORGN,ORLA,PAAS,PKX,PLG,PLL,PPG,PPTA,PRM,PZG,RETO,REX,RGLD,RIO,RKDA,RPM,RS,RYAM,SA,SAND,SBSW,SCCO,SCL,SEED,SGML,SHW,SID,SILV,SIM,SKE,SLI,SLVM,SMG,SMID,SNES,SQM,SSL,SSRM,STLD,STR,SUM,SUZ,SVFD,SVM,SXC,SXT,TECK,TFPM,TGB,TGLS,THM,TMC,TMQ,TROX,TRX,TSE,TX,UAMY,UAN,UFPI,USAP,USAS,USAU,USGO,USLM,VALE,VGZ,VHI,VMC,VOXR,VZLA,WDFC,WFG,WLK,WLKP,WPM,WRN,WS,WWR,X,XPL,YTEN,ZEUS,ZKIN
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,0.9832200807799788,,,1.0222444877321848,0.9663173021841954,,0.9766663994097526,0.9505908915917699,,,,,0.9937987538767634,,,0.9675127998556027,,,,,0.9788812170890475,,,0.9297517458785282,0.9767697621931153,,,0.8784835626309457,,1.015235869386178,,0.9749577683381242,,,0.985991866699705,,0.9446031830226601,,0.9682539474296358,,0.9358146396143345,,,,1.0340596161011189,,1.0442995295477848,0.9090912218254887,0.9312075458096436,0.9782609493067274,,,0.988302259146318,,,,,0.9754347370829946,,0.9846336762864695,,,1.0413794578782394,0.983525965477682,,0.9683098964535489,,0.9139616307351156,,,,,,,0.9730178121690605,0.9521632387753578,,,0.9435314464392417,,1.0275229996068043,1.1066666628864832,,0.9542254446365077,,,,,1.0487200811180064,0.9328359678878061,,0.943950287733523,0.9486421627411286,,,,,,,,,0.9901960875977925,,0.9911346290956553,,1.0670392013199925,,,1.0152412298419051,,1.0189574551266611,,,0.8771929803595078,0.9957242739677089,,,0.9611649808398943,,,,,0.9345799604575193,0.9684252299748134,,1.0029587160195919,,,1.018872565476737,0.9676197386660847,,,,0.9715776408710637,,,,,,0.9312100937073605,,,,0.9840118607982213,0.9706048418913003,1.0194263856229318,,,0.9618324505999537,0.9462962667268868,,1.0128981414701956,0.9099027354661365,,0.9152357264084005,,0.9700817490772281,0.9499999450955771,0.954347816847673,,0.9834742919282812,1.0010263488582618,,,,1.0013698290114252,0.9142857506161645,,,0.9788731029665266,,0.9894941907006437,,1.0066044300081336,,,0.9684307526471806,,,,0.9750167398905274,0.9695642271984002,,,0.9793313547031318,,,,,0.9549670205493468,0.932526439427642,0.9635193093317277,,0.9704662836846016,0.9755457972419008,,0.911680927743072,,,0.9372297593074252,0.9646569364327271,1.0252365683850655,,0.977787851737669,0.967403264573769,,0.8346154156102763,1.0555555555555556,,,0.9615913110855318,1.053763520965748,,0.9590164182648295,0.917851978646014,1.004385962601291,0.994199132586875,,,,,,,0.9611157685046234,0.8773737066342058,,0.8571429179639252,,,,,,,,,0.959183652368202,,0.9387380109406056,0.9946236610826088,0.9777777993629986,0.9272997750218492,,0.9830208404433323,0.9457141367788069,0.949720717269657,0.9968254875168272,0.9969938341470876,,,1.0474266602824203,,0.9361322258779132,,,,,1.0416666666666667,0.9939138825073363,,,1.0059475208423552,
2005-01-17,0.9812930720478366,,,0.9792284977239427,0.9829588716164528,,1.0511942304220934,0.9419412200652864,,,,,1.0,,,1.0333988938511136,,,,,0.9740521586617423,,,0.9549629338248011,0.9739524606309701,,,1.056683016916058,,0.998557107915138,,1.0404872092828832,,,0.9871679998628118,,0.977869937352571,,0.9808743995238924,,1.0344967695829903,,,,1.0270009625600025,,1.0729715863066038,0.8999998590242057,0.9963968070708862,1.0370368981621225,,,1.0125998254818485,,,,,1.0478210733733482,,1.0223823276316586,,,0.8940397090804104,0.9891277459428373,,0.985454547035205,,0.9814779241641025,,,,,,,1.018730082858668,1.0406207923920836,,,1.007146293293958,,1.0187501412166013,1.0409639373707016,,0.9881918562030251,,,,,0.959055164137487,1.036922983265494,,0.9701277524084789,0.9910510467528963,,,,,,,,,0.9603960769992873,,0.9695883088927546,,0.9392669367824568,,,0.9799836397329726,,0.9488371462235557,,,1.060000010899135,0.9895037025887429,,,0.9914141144094176,,,,,1.014285185872436,1.0405567846665416,,0.9823009567714895,,,1.049231901727176,1.0001907794229388,,,,0.9873627008558258,,,,,,0.9138167845910183,,,,0.993255702324168,1.018285573387867,0.9709619186898141,,,1.0238088888060426,1.0123939440274998,,1.054681613702079,1.0481714558969137,,1.0145278500130839,,0.9719627303492318,1.0,0.9111617589187289,,1.0050413662497812,0.9743592324148684,,,,0.9972640244756406,0.9687499813735493,,,0.8345322797031002,,1.0476766845055436,,0.9896116613172344,,,1.001438034868477,,,,0.9898847283556,1.065636092887033,,,1.0039476481424323,,,,,1.0020804913657921,0.9803441867764175,1.0411580617399214,,0.9890724274800852,0.9938005944963326,,1.0,,,1.0230939895297995,1.0,1.0538461538461539,,1.0146038389787482,1.1227874304633592,,1.0215053459568282,1.0,,,1.0022991003715247,1.0204080425695121,,1.0,1.0499998172183929,0.9790393297929507,1.0277851895908596,,,,,,,0.9964814756353837,1.079603661711866,,0.9930554796700155,,,,,,,,,1.5957446848984593,,0.9852796907277894,1.0033783912223302,0.9431817843155441,0.9519998004886635,,1.0145452462763063,1.0962994333630331,1.0294117358316608,0.9878980975084465,1.0269503539559854,,,0.987657965052395,,1.0691866735177211,,,,,1.0,1.0298019831311127,,,0.9917222597525259,
2005-01-24,0.9635454163961398,,,1.0050504876604303,1.0370372288895777,,1.0,0.998238917560657,,,,,0.9705319361063866,,,0.9841869609272533,,,,,0.9898236057697893,,,1.0235804874254666,0.9616280337913529,,,0.9370860108435264,,0.9624276957926697,,1.0460251651540364,,,1.0264622875333238,,0.9867050405383037,,1.0724233527468476,,0.9725382949440445,,,,1.1560695079886911,,0.9811435449888146,1.1111112851553289,0.9945748887396249,1.0714285714285714,,,1.013575211915474,,,,,0.9665136386382391,,0.9666601290615191,,,1.0222221733944379,0.9925726043760713,,1.0110699992060248,,1.030739253826481,,,,,,,0.9788684195422962,1.0202131889236632,,,0.9627493084851727,,0.9684481545520383,1.1203705908400332,,0.9843168507482378,,,,,0.9720854560855725,0.9181008393171931,,0.9545449132738767,1.0307001496412818,,,,,,,,,1.0515463410737438,,1.0498155472965869,,0.975473925038126,,,1.0,,1.0179739373144534,,,0.8301886501447091,0.986499671972516,,,1.0035658117467374,,,,,1.022535497596992,1.0336259673722221,,1.0360362961620901,,,0.9872246411813931,0.9749997494449886,,,,0.9734532189042235,,,,,,0.9580837695441111,,,,0.9660498862021558,0.9612792776796347,0.9158881039096203,,,0.9854657283340008,0.9916235180874817,,1.100852751906956,0.9929074986032702,,0.9964200465238838,,0.9895831404412498,1.0,1.024999976158142,,1.007881896390298,0.9915782674365232,,,,1.0864197692369781,0.9677419156363309,,,1.0155172168073223,,0.9793497477653164,,1.0193367420967725,,,1.0052652229435657,,,,1.0435971025258814,0.9886185140148521,,,1.006503454353774,,,,,1.0096884722465453,1.014410903071734,1.080260050808091,,0.9885680728127705,1.0336314533898252,,1.0312499697320168,,,1.0047404682541727,0.9314658055488911,1.0291970802919708,,0.9691569938663267,1.0076296096478785,,0.8721804742399332,1.0,,,0.9816511556528932,1.0,,1.028034188763623,0.9757143258765097,1.0999105957239732,0.9751285510961396,,,,,,,0.9730804232211112,0.9996603367665606,,1.0839160903286333,,,,,,,,,0.8666666348775228,,0.9449698517624634,1.0457912009450174,0.7710843171610533,0.976470893298755,,1.0107529230806112,1.0506372378766904,1.0199999809265137,0.9993557300055301,0.9996326843251739,,,1.041653249988329,,0.9661471769072061,,,,,1.1733333333333333,0.9984140668482616,,,0.9340221706429883,
2005-01-31,1.0242971322187728,,,0.994974891587599,0.9680848938290635,,0.980519873100667,1.0323435200326236,,,,,1.052152510848481,,,1.0836869179219963,,,,,0.9909282834653517,,,1.0903304410079866,1.0459492054391002,,,1.0553593100707428,,1.0630632781928069,,1.020799942826427,,,0.9620076188449963,,1.0034399098025713,,0.9168830970665077,1.0081250081402162,1.005244015972794,,,,1.0561289717557205,,1.070767291757147,0.8000000148395573,0.9986365502229081,1.0133334458220293,,,0.9910709599621049,,,,,1.0472200426424136,,1.0326197353440831,,,0.9492753075804259,1.007183424845023,,0.9854014598540146,,1.0220842469976181,,,,,,,0.9728012807325865,0.9855422486747656,,,1.08682593509295,,1.0664483196015004,0.9070246297746692,,1.0117603264866948,,,,,0.9560810688864144,1.0892049731091813,,1.0430115581736055,0.9575120615819802,,,,,,,,,0.8921569051397904,,0.9718806316866403,,0.9291428254054303,,,1.000850652181136,,1.0626003122854781,,,1.0909090838719426,1.0317694741320846,,,1.0390862768104914,,,,,1.0179066140070319,0.9844733795686393,,0.9536227336943074,,,1.1058818373972568,1.030139485872186,,,,1.0506452297263673,,,,,,0.9984374940977434,,,,1.0715653663704081,0.9410394063027288,0.9795916815866464,,,1.0623399148309476,1.0721246920556358,,1.1504432241186735,1.039428914596684,,1.032934195846287,,1.0118220438922747,0.9736842764319058,0.8365854015951715,,0.9855437892963173,1.0573253555090758,,,,0.9684343437384177,1.0333333545260959,,,1.001697931064705,,1.0964467015099733,,0.9972899625642428,,,1.0604767518633162,,,,0.9810704024396458,1.0158014362206167,,,1.0335086416810164,,,,,0.9979437500128687,1.0,0.9948517273365002,,0.9708151201994083,1.0068223441434658,,0.9242424231477567,,,1.057964109098409,1.0754279558218798,1.103546142578125,,1.018387261593907,1.0222106752574238,,1.2413792343879742,1.0,,,0.9924064325399723,0.9600000319768978,,0.9993346220275391,0.995119578794048,0.959448758321868,1.0479624717877054,,,,,,,1.0317462756293516,1.0241327910624296,,0.9161290327542531,,,,,,,,,1.07692309808449,,1.0310934469084305,1.0302640228660769,0.8906250397752359,0.9500858652652413,,1.1081559113654305,0.9918031671598507,1.0476190698803534,0.9890320062674249,1.0369012602362535,,,1.080305941075057,,0.9736432274214538,,,,,0.9886363636363636,1.0283900062081355,,,1.0004259671708986,
2005-02-07,1.008846950766165,,,1.0050504876604303,0.9678179684641718,,1.013244790719098,1.0264883195338463,,,,,1.0168053519870468,,,1.004398680942727,,,,,0.9655171243460906,,,1.0480955939600607,0.9976880476588235,,,1.1441962150820366,,1.0127115693759043,,1.0286050441828511,,,0.9525157293622966,,1.0065714129360823,,0.9575070812345744,0.9764414793660161,1.003210269801811,,,,1.0294743748017585,,1.0557095846397015,1.2499999768131922,1.0364133244700495,1.1710524698653364,,,1.032282353029616,,,,,1.0282817029293723,,1.0380281592850462,,,0.9312976595500765,0.9786033554166573,,0.9740740371798178,,1.0036931134021585,,,,,,,1.0230690801169882,0.9975551507192646,,,1.0122908212786017,,1.2205127908494298,0.9794988575999227,,1.0067492768567257,,,,,0.9628974780797581,1.0255193444137298,,1.027982018180779,0.9835308142736205,,,,,,,,,0.9890109343080199,,0.9276674544270473,,0.9495695494124351,,,1.0051025479852629,,0.9803624068736702,,,0.937500057653304,0.998342481008769,,,0.9750857613966679,,,,,0.9837617639691629,0.9894854563756064,,0.9513678606741681,,,0.9927663219565459,1.0131004093078355,,,,1.0363850207941894,,,,,,0.9843505855325059,,,,1.0169948269335163,1.04094284285064,0.9531252829398487,,,1.03665273074077,0.9775759752915879,,1.057779918854588,1.0294117339365787,,1.0191305938609987,,0.97311106722524,1.0,1.1020407865366213,,0.974754477347725,0.9809236639407583,,,,1.014341607877474,1.0,,,1.0338983479809183,,1.0146007323988677,,1.0326088203529789,,,1.1028290210128673,,,,0.9680642071967005,1.0351110904493508,,,1.0293691131757376,,,,,1.0398353261099704,0.9573810272830869,0.9871016385766495,,1.0527505899631646,1.0229349101518037,,0.9508197182642784,,,1.0078576366720067,1.0154906790343037,1.043701719320274,,1.0409725143723416,1.089382930838354,,1.1138889482339351,0.8694736681486431,,,0.9972048749151621,1.1145836022362732,,1.114808889021804,1.0495341802544205,0.976331240768407,1.0301592335830723,,,,,,,1.0088642810475674,1.077995801413698,,0.8380282346371332,,,,,,,,,1.0142857009050794,,1.057245211122572,1.0768749713897705,0.9649122452337199,1.1105072246947914,,1.1271999578839806,0.9910743418996225,0.9465240515578264,1.0241354466442532,1.0178826671882513,,,1.020357787747352,,1.0601909428665295,,,,,1.0114942528735633,1.0328184227962658,,,0.9753295612258134,
2005-02-14,1.0091154267330682,,,0.994974891587599,1.0851583848178359,,0.9640526056499865,0.9988897500059977,,,,,1.0100162347912656,,,1.0314681154088818,,,,,1.1216816462218486,,,0.9880640046301387,1.045191604628564,,,0.96859170758238,,1.0376569987309743,,1.0190476729381808,,,1.0745311113282923,,0.9931878412992879,,1.1863905141794444,0.9904763949599565,1.035999984741211,,,,0.9998518861747727,,1.0216318536569673,0.8999998590242057,1.1119893659213722,0.9410113460787273,,,1.0429090791818008,,,,,1.0137519236454384,,1.013762824578309,,,1.2540986533328646,0.9963558974256678,,1.1558936556550354,,1.0191353083646035,,,,,,,0.9881129850461765,1.0394875354633213,,,1.0027211232919366,,0.8830531012298807,1.0465116839695547,,0.9612908024921112,,,,,1.0825688466418095,1.0009914089495513,,0.9742121109975828,1.0781398372627697,,,,,,,,,1.0888889389273575,,1.1520467970001729,,1.0725386680903852,,,1.0219963881919127,,1.1540833602491911,,,1.0666666010700225,0.9907472111204909,,,0.9328656676501278,,,,,1.0,0.9977230073698685,,1.0830671674411534,,,1.0128587214090212,0.9956901270687069,,,,1.001789298275713,,,,,,0.9936405771563784,,,,0.9845499616242859,0.9880806531821239,0.9967212227226565,,,1.0187504151081828,0.9795412717928353,,0.8988641869806683,1.0403202679690642,,1.0341293951604458,,1.020559531336515,1.0810810703862825,1.1269841960648446,,1.0409475223902556,0.9631524780459216,,,,1.1670950744009978,0.9462365602424261,,,1.0229507603379178,,1.0096529925898228,,0.9872947420727203,,,0.9831688989180094,,,,1.103780038093823,1.0154573054714218,,,1.0079095416914068,,,,,0.9616907359177779,1.089677709688222,1.0333119670552096,,1.016703176975245,0.9770704137283774,,1.0827586212566433,,,1.0526762001852683,0.9364408833764497,0.9113300835118067,,1.0122305950254529,0.9913868310740171,,0.9588527980716673,0.9951573664253247,,,1.024051240656667,0.9345791826468098,,1.071343393533129,0.9953272820092243,1.1965369023504235,1.0105285409643443,,,,,,,1.0127193355788757,1.087438190613621,,1.0252100587791928,,,,,,,,,0.9859155059641165,,0.9734108783449446,1.0359837989382168,1.1272727522311463,0.9885808349466217,,1.0716818298509192,1.000334029050224,1.0847457501551068,0.9936309814480672,0.991128906665532,,,0.9936513554495552,,1.0540705807493915,,,,,0.8409090909090909,0.995526833564797,,,0.9873530021507263,
2005-02-21,1.04048169482813,,,1.0161618679450577,1.0426005472227544,,1.0983050403365073,0.9733335031956035,,,,,1.0064465765316368,,,1.0073197603043744,,,,,1.0135133968369778,,,0.9798654791442578,1.001108125560898,,,1.0215508668767768,,0.9221775340118518,,1.0680377497623426,,,1.0096461028962658,,0.9979992124431228,,1.0174563787924134,1.0730767787875959,1.0872586973810188,,,,1.0096449464985937,,1.0628812378137182,1.1111112851553289,1.0055291116261527,1.0119402542608866,,,1.0031380776615304,,,,,0.9941131710016602,,1.025621131956848,,,0.9346405235999067,0.9695213147251697,,1.0328948002221665,,1.0223866418084886,,,,,,,1.0021079682708287,1.0408700046524313,,,1.0085598443412422,,0.9127676674433067,1.037777847868668,,1.0042799449476747,,,,,0.9889833157796213,1.0708797449750223,,1.0139700926650352,1.0366697475763658,,,,,,,,,0.9285714372601521,,0.9746191977699605,,1.0024156598055525,,1.0775510700192044,0.9942055074449799,,0.9813084826572821,,,1.1041667124936518,0.9959289807834725,,,1.0254066422288122,,,,,1.0027508316198848,0.9825029786527921,,0.9129795769083484,,,0.9644522061735457,0.9735925022396593,,,,1.0089279789883678,,,,,,0.9760001055297908,,,,0.984145782119309,0.9867312055631556,1.0877190292112995,,,1.0075371021771795,1.0259488679928541,,1.0463300564484888,1.0241273813625853,,1.0412541130843125,,0.9943593487242617,1.0,0.9671360714082635,,1.0063978751490896,0.9994685902921118,,,,1.0187224755200834,1.0795454311469375,,,1.0176281849950102,,1.047279495712258,,0.9865957232261436,,,1.0167016180571977,,,,1.0392280136660639,1.0465116114169184,,,1.0079923666277872,,,,,1.0096154743624521,1.0343396105224991,1.0409802093968068,,1.017487961934006,1.1473262905128705,,1.0222929716255325,,,1.0876609614294046,1.0375562140038317,0.963513554753484,,0.9901138660723544,1.0983081917535285,,1.0442132716703265,1.0,,,1.0125360730553494,1.0199999507022826,,0.9960990393975807,1.1159622982526853,1.0159190497612016,1.0803047117328386,,,,,,,0.9649203305962577,0.9895243699479576,,1.0983606573395497,,,,,,,,,1.0,,0.9932948439852138,0.9865546349585902,0.9032257713049271,0.7706271110747567,,1.158940743684728,1.0666885242292654,1.0234375402602998,0.9826921295013568,1.002632119430133,,,1.0054766008406157,,0.9119404729325543,,,,,0.972972972972973,1.0793532683118532,,,1.128533313235137,
2005-02-28,1.0327975923200035,,,0.9970177221259097,1.0372763061240624,,0.9753085946046628,1.0844752568496456,,,,,1.0284118229023513,,,1.023675323190562,,,,,1.008693108837079,,,1.0665754061296653,1.007752009498173,,,0.9970425177798066,,0.9554001642918382,,1.0766535052414221,,,1.053685357812876,,1.0011895772578256,,0.9828431182345805,0.9976103167407457,1.1544743784691767,,,,1.1824868065216805,,1.0504073239057132,1.1999998367648697,0.9928982977287797,0.8879055885689874,,,0.987139413141878,,,,,1.0290937328211873,,1.028150448149666,,,0.7342657848287513,0.996856375976715,,0.9840762765198965,,1.0196010407836738,,,,,,,1.0337874179119073,1.0526052877171972,,,1.021734854242394,,0.7749780479599983,0.8886507745706429,,1.0321583992886256,,,,,1.0395580290947088,1.088802417249849,,1.0746923757059001,1.036204866863587,,,,,,,,,0.9780219341156475,,0.979166731241853,,1.0289157245918938,,1.0818181700507394,1.003330280848793,,0.9782313154805337,,,0.9056603397702493,0.9927869474005987,,,1.0236595580993144,,,,,0.9972567146960718,0.9214093569531708,,1.0726974768661244,,,1.0331280442023376,0.9911071543642966,,,,0.9918140745794197,,,,,,1.0,,,,1.0349548474121708,1.10268953737997,0.9737903948358698,,,1.007006144080245,1.0154230586828519,,1.140884890075985,1.0476187090179945,,1.0760697625664661,,1.015397368972575,0.9499999450955771,0.9733010534629374,,1.059571333469952,1.0106326176320526,,,,1.0151351722511086,1.0589474125912315,,,0.9448821119547379,,1.034688798296504,,0.9891301479297352,,,1.0246402693073509,,,,1.012582157313594,1.0959597713376625,,,1.0065749325758098,,,,,0.9598638386655567,1.0080137750746339,1.0759309290637193,,0.9755206726763593,1.0386365112365747,,0.9345794281459888,,,1.1874298053650658,1.0424576123294345,1.0028050061666478,,0.9875332497338444,1.073272454487186,,0.9028642615647746,1.0,,,0.9971538097489763,0.9313727148616101,,1.0433563857298263,1.0681533929056284,0.9715099201135744,1.047753585619995,,,,,,,0.9802512617955517,1.0792561159616876,,1.067164113378707,,,,,,,,,1.0,,0.9787503521392379,1.0221464722391427,1.0535714501122235,1.023554401779289,,0.88571425577232,1.0940920042025806,0.9872773660389423,1.013046168636942,1.0180903529393226,,,0.9912256369623923,,1.0837505302113077,,,,,1.2361111111111112,1.0864108762101485,,,0.9956947718119716,
2005-03-07,0.9760269767400575,,,1.014955264022559,1.0256590372462242,,0.996835308525133,1.014736306438881,,,,,1.0312997753124986,,,1.0055135071215047,,,,,1.0291910531226707,,,1.0601081243254322,1.0109894408770848,,,0.9551117113386214,,1.0183065336018102,,0.9815168343845999,,,0.9745251020999111,,1.021551559771319,,1.0349127575848267,1.023353392698214,0.9818517909658436,,,,1.0297452094324901,,1.0428161403130354,1.0,0.9964000998731833,1.0299003434001637,,,0.9933095185958564,,,,,1.0587940377714493,,1.0054397826231116,,,0.828571426265277,1.0372124337164923,,1.0291261822934945,,1.024419553354684,,,,,,,1.017359002856619,1.025824963711832,,,1.0449751770913234,,1.045964442611735,0.9975904319744079,,1.0078832408016296,,,,,0.9859270134173458,1.0319153684231923,,0.9919026833999477,1.0084334556874837,,,,,,,,,1.0112359445213353,,0.9858153161085381,,0.956674351322477,,0.9821429995858896,0.9958502108350388,,0.9805284406516268,,,0.9062500510009998,1.0167108254367607,,,1.0066771785787498,,,,,0.9862446612861476,1.0168065524978893,,1.0346387127415708,,,0.9904440669574478,1.009421667390406,,,,1.069340633491203,,,,,,1.2540981982286845,,,,1.0196770918017333,1.0205100431418295,0.9906832457814345,,,1.0027735376771885,1.0358443428722979,,1.0206653163502433,0.9971292548809786,,0.9916543296824195,,1.0223639834235718,0.9473684244324054,1.3640896453806255,,0.9908684483565641,1.0042083152839123,,,,0.9637912523794884,1.0536779263746394,,,1.0249998933417521,,0.9924609557395088,,1.02472500172123,,,0.9935874129227452,,,,1.0029586726032944,1.010691021120298,,,1.0212653009838069,,,,,0.9851170018585499,1.00170379490563,1.0009182945809847,,1.007474918787016,1.0043767468178624,,0.9766666889190674,,,0.9982511974815814,1.0118140763611823,0.965034965034965,,1.0399548455081045,1.0093094468687012,,0.9420689726146503,1.0,,,1.0172686214582358,1.073684019344057,,0.9946384888398223,0.9590387892848972,0.9992668479644223,0.9647507838918022,,,,,,,1.049908297686408,1.0034461740812213,,0.9580419965172546,,,,,,,,,0.9571428972847614,,1.0191573016730493,0.9833333757188585,1.1186440906270785,1.0041841405876535,,1.009032198792728,1.0099999063559328,1.0335051831460191,1.3058598459188198,1.017455408449593,,,1.0027471859897374,,1.059753354160675,,,,,0.9101123595505618,0.9461196365561235,,,0.9748428092673601,
