Date,AAT,ABR,ACR,ACRE,ADC,AEI,AFCG,AGNC,AHH,AHR,AHT,AIRC,AIRE,AIV,AJX,AKR,ALBT,ALEX,ALX,AMH,AMT,AOMR,APLE,ARE,ARI,ARL,ARR,ASPS,AVB,AXR,BDN,BEKE,BFS,BHR,BNL,BRSP,BRT,BRX,BXMT,BXP,CBL,CBRE,CCI,CDP,CHCI,CHCT,CHMI,CIGI,CIM,CIO,CLDT,CLPR,CMCT,CMTG,COLD,CPT,CSGP,CSR,CTO,CTRE,CUBE,CUZ,CWK,CXW,DBRG,DEA,DEI,DHC,DLR,DOC,DOMA,DOUG,DRH,DUO,DX,EARN,EFC,EGP,ELME,ELS,EPR,EPRT,EQC,EQIX,EQR,ESBA,ESRT,ESS,EXPI,EXR,FBRT,FCPT,FLJ,FOR,FPH,FPI,FR,FRPH,FRT,FSP,FSV,FTHM,GBR,GGE,GIPR,GLPI,GMRE,GNL,GOOD,GPMT,GTY,GYRO,HASI,HHH,HIW,HOUS,HPP,HR,HST,IHT,IIPR,ILPT,INN,INVH,IRM,IRT,IVR,IVT,JBGS,JLL,JOE,KIM,KRC,KREF,KRG,KSPI,KW,LADR,LAMR,LAND,LEJU,LFT,LOAN,LODE,LRE,LRHC,LSEA,LTC,LXP,MAA,MAC,MAYS,MDJH,MDRR,MDV,MFA,MITT,MLP,MMI,MPW,NEN,NHI,NLOP,NLY,NMRK,NNN,NREF,NSA,NTST,NXRT,NYC,NYMT,O,OHI,OLP,OMH,ONL,OPAD,OPEN,OPI,ORC,OUT,OZ,PCH,PDM,PEB,PECO,PGRE,PGRU,PINE,PK,PLD,PLYM,PMT,PSA,PSTL,PW,RC,RDFN,REAX,REFI,REG,REXR,RFL,RHP,RITM,RLJ,RMAX,RMR,ROIC,RWT,RYN,SACH,SAFE,SBAC,SBRA,SDHC,SELF,SEVN,SGD,SHO,SITC,SKT,SLG,SOHO,SPG,SQFT,SRG,STAG,STHO,STRS,STRW,STWD,SUI,SVC,TCI,TCN,TPHS,TRNO,TRTX,TWO,UDR,UE,UHT,UK,UMH,UNIT,VICI,VINO,VNO,VRE,VTMX,VTR,WELL,WETH,WHLR,WPC,WSR,WY,XHR,XIN
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,,0.9815191832664474,,,0.9262215741865009,,,,,,0.94423759488931,,,0.9283665125882791,,0.9768293364935053,,,1.008898955802097,,1.0341404694251626,,,0.9355987849081513,,1.0283911143628965,,,0.9435478855862882,0.9539748735888477,0.9570844834079832,,0.9422817240583016,,,,0.9698972413438088,,0.9917895269539491,0.9523961381389733,,1.015478004896995,1.0542352895154952,0.9405180738682846,0.910313904852021,,,0.9941040965141993,,,,,0.9800530592548563,,,0.9469428724259848,0.948928891204454,0.9740137680290125,0.9656398706989076,,0.951334486507094,0.9833883373892908,,1.0454204580007214,,,,0.9300704321204046,0.9786609631330838,0.9475406724772754,,,,,1.0345706098319873,,,0.9722818541015336,0.9333934848301652,0.9700449739788385,0.9538283547537612,,0.9598738429248148,0.9768624641997636,0.9520452141262438,,,0.9157913530284304,,1.009029465009376,,,,,,,0.9555829170351755,0.9608014190345311,0.9579507782342653,,,,1.0,,,,,,0.9854482944093512,,0.9290205674241429,1.0170649211253127,,,0.92372595920121,,,0.9308702486936883,0.9582356086248163,0.9346406092508176,,,,,0.9889296880748012,,,,,0.97205959281339,1.0140135641458294,0.9566956933553793,0.9404505972488042,,1.0071991249915853,,,,0.9812246476204372,,,,1.1316524376393038,,,,,0.9490413026822272,0.9541572949137506,0.9669602764726439,0.9359608282460571,1.0816619154876503,,,,0.9884790938182695,,0.9683944368112989,,,1.0069045123814964,0.9352109722199105,,0.9695715082877694,,0.936484079047394,,,,,,0.9908756132654024,0.9348519963674836,0.9564107203079617,0.9612554395210368,,,,,,,,,0.9364132082321921,,,,,,,,0.957530931457839,,,0.9556966478292981,,1.0043909826504278,,,,,0.9400444408960854,,,0.9595237323652317,,,,,,0.9541902775659913,0.9673551965134097,,0.9481066768447376,0.9705881330138062,1.0451043118336665,,0.9751040010599983,,,1.0071531688369422,0.9588106967634096,0.9220131467655039,0.9409105913405734,0.9979915107984774,0.9571543141168247,,,,,1.0171319847760896,,,0.9899643386403196,0.9762116020083746,1.016713142794602,,,,,,0.9348004669343207,,0.9234838016473427,,0.9893010954649095,,,,0.9505263189808331,0.9606978229501105,,0.9560726277422692,0.9502016043332787,,,0.9240219419267404,,1.0125372528949523,,
2005-01-17,,1.0025102671183845,,,0.9862070860722036,,,,,,0.9724411722133519,,,1.0058927485610312,,0.9875154507780525,,,1.030640691223612,,0.9936098556050489,,,0.9850619108758191,,1.021472397124818,,,0.9807696697433351,1.0175439555041135,0.9928824656270874,,0.985506273020303,,,,0.9885204284133795,,0.9950330353727798,0.987792561934326,,1.0146444024459096,0.986705170326764,0.9832588835049465,1.0162561397563277,,,0.9733096947494243,,,,,1.0230664135386092,,,0.9966674278404173,0.9952108587940076,0.9950797458478583,1.0134966332251107,,1.002461867733753,1.0067560804258024,,1.0011806416632936,,,,1.0109887329221405,1.021804320056459,0.9953863419616237,,,,,0.9727728904475316,,,0.9947910997389545,0.9877302816277992,1.0181820159189963,0.9875393247708625,,1.0081968983217269,0.9822359753310277,1.0026669101303967,,,0.9951181962245395,,1.0335571559298289,,,,,,,1.0007792017291086,1.0054396854990897,0.9904042553464764,,,,0.9622222052680122,,,,,,0.992925392849132,,0.9823108565764476,1.0002580837163462,,,0.9932514741829869,,,0.9908176891920228,1.027623831402191,0.9650349162827148,,,,,0.9942335794808108,,,,,0.9969889297473058,1.046584063485887,0.9925468505008402,0.9962161524269357,,0.979207458102754,,,,1.0157859574441337,,,,0.9529702175929092,,,,,1.0154172749920312,0.9938770171927396,1.0078457551900786,1.0027506320747188,1.0,,,,0.9871794267359696,,0.9778068279098396,,,1.0542858253385037,0.9868227040378947,,1.002659924931483,,1.0026285341623107,,,,,,0.9926338490244043,0.9970072834220924,1.0134046092319202,0.9729594093661256,,,,,,,,,1.012384624913557,,,,,,,,0.9876226230418687,,,1.0073794562377514,,0.998907245995732,,,,,1.0017553038690845,,,1.0106701873120794,,,,,,0.9824017975138439,0.9707394256856557,,1.0063426238495177,0.9910213378006258,0.8884209874918908,,1.0106376252324256,,,0.9659088883863525,0.9916470341425068,0.9975003522692545,0.9825654187166944,0.9979884332769813,1.014703297943104,,,,,1.003743006640633,,,0.9844480043225017,1.0029607167253958,1.0239725629212741,,,,,,0.994126701666039,,1.0138093843662637,,0.9942751445999977,,,,1.0008308090368803,1.0018386159112502,,0.9733591582130218,0.9813032395004649,,,1.0015451824530937,,0.9820165565374692,,
2005-01-24,,1.0254593935518823,,,1.0157340590925026,,,,,,0.9949393494911082,,,1.0111571391853778,,0.9974716271379424,,,0.9955410231868509,,0.9801718589985218,,,1.0047576321109732,,0.9659659499121455,,,0.9994186907319962,1.0129310568152026,1.0164879668159967,,0.9976607786089352,,,,1.0141935751608273,,0.9603995968773754,0.9948225375010905,,0.9820323544196484,0.9677797055087581,0.9799474758506339,1.1105186001685958,,,1.0633759774663192,,,,,1.0033157232331937,,,0.9926849761212242,1.0013748950909045,1.0060542486672763,1.013317149507637,,1.006752405973391,1.0067118731132207,,0.9471701677070142,,,,0.9952536974092948,0.9948489529286536,1.0115874917564929,,,,,0.9936384854604113,,,1.015431059096088,0.9931350784907169,0.9705213722215983,1.0225670732621863,,1.0071368907518117,0.9983122912486078,0.9840422408862916,,,0.9969511717407573,,0.9545453721688126,,,,,,,1.0153089813385934,0.9873760191677443,0.9892800738798091,,,,0.9838337884393527,,,,,,0.9910443565218322,,0.9954025821108029,0.993290349027984,,,1.0059949412082705,,,1.0065414758131155,0.9886501151680717,0.9558826327503974,,,,,0.9621290209311778,,,,,0.9774846599621595,1.0008900960852558,0.9935900150901475,1.0141814706158945,,0.9933648321696374,,,,1.0035318406550842,,,,1.0181821071623958,,,,,1.0151828128816294,1.022274473102402,0.9978929113163338,1.0037714293359439,1.0,,,,1.0106260274362684,,1.010680846542932,,,1.0281838849746026,0.9923693534255397,,1.0397879727117478,,0.9994756288608942,,,,,,0.997217007469675,0.9944258328596612,0.9929451953905922,1.0068172036519696,,,,,,,,,0.9592916321339158,,,,,,,,1.0250649927803581,,,1.019721943728248,,1.0109408820880894,,,,,1.0001942395631052,,,0.9744660625381747,,,,,,0.9730434849966725,0.9947193190825703,,0.9948646846123346,0.9286522740971598,0.8886253558138717,,0.9810524970894297,,,1.0367652907675213,1.0036097743647854,1.0221385032830754,0.9987327133459643,0.9848792963110414,0.9845436041777705,,,,,0.9944063914922547,,,0.9928906691991483,0.9847864509865174,0.9899665805723079,,,,,,0.9942247061400712,,1.005979519153745,,1.0115159497812383,,,,1.0084367981501698,0.9995414321754318,,0.9940500557729097,1.0069283329744099,,,0.9913580858339993,,0.9309517160486183,,
2005-01-31,,0.9876941657687124,,,0.9948359283429721,,,,,,1.0213626805478444,,,0.9903452447646063,,1.017743927751203,,,0.9904527377937749,,0.990705251271146,,,0.9849066669382198,,0.9689119949306031,,,0.9725332328934716,0.9953190448556273,0.976727535335707,,0.9788979518206073,,,,0.9987278275754412,,1.1129594000864853,0.9699516554334064,,1.049490121747088,0.9927360485162762,0.9934356763977293,1.0453950177773415,,,1.0338108507598662,,,,,0.9993390873199167,,,0.953895080397777,0.9828375718010937,1.0040119951735396,1.1051380552457446,,1.0,1.0096663547532279,,1.023157202235877,,,,0.9689694045537506,1.020710179621216,0.991217855102199,,,,,0.996159137862163,,,0.982089691967381,0.9967079724148725,1.0011683627088772,0.999288281812739,,0.9778325151564351,1.013043106374564,0.9471470001206947,,,0.9567816662068896,,0.9803478193043281,,,,,,,0.9997439425194862,1.10730601830349,0.9831216548803922,,,,0.9835680357041318,,,,,,1.0060241172041462,,1.0273284965801364,0.9979216396814719,,,0.9733810565044141,,,0.9875439138230391,0.9667677731112364,1.0846149473725892,,,,,1.0,,,,,1.0042136534782384,1.0198636788439173,0.9765896069414649,0.9757797377776355,,1.0020033441137286,,,,1.0084467378344335,,,,1.0153060191491194,,,,,1.0046428265029412,1.0089813482032968,0.9657813951908556,0.9771142442047458,1.0,,,,0.9766352909876262,,1.0832232933386414,,,0.9804958140258603,0.9834680838986367,,1.0,,1.000846567314546,,,,,,1.001860606327805,1.0100260840105333,1.0142414511690856,0.9973958206107464,,,,,,,,,1.0118733158608035,,,,,,,,0.9482938913551573,,,0.9672125083072726,,0.9913418219645028,,,,,0.9616512025816712,,,0.988913928988826,,,,,,1.012689464113983,0.984295702242852,,0.9819329682385486,1.0439024965906145,1.016000174066387,,1.0128759884046323,,,0.9881792239959835,0.9532377464931242,0.9770572487849285,0.965010715792039,0.9928348352539889,0.9697462621961007,,,,,1.0012500556886912,,,0.9838240846863784,0.983398614188975,1.0027027000903734,,,,,,0.9928508326882883,,0.9953768356567686,,0.9879823274750134,,,,0.9482927327976182,0.9635065526846485,,1.0215480249030644,0.9775966192007349,,,1.0056043594991726,,1.0061270682316343,,
2005-02-07,,1.0046216146658695,,,1.024222105017739,,,,,,1.0109565819083481,,,1.0075208230675186,,0.9962637009569182,,,1.0141614132718868,,0.9823400813180498,,,1.0292966112424038,,1.0235293373667125,,,1.0274956909402497,0.9858914651469808,1.0234658173744249,,1.027245688234372,,,,1.0,,1.0118303697963094,1.0249224634387972,,1.0322949730296043,0.9853657948765326,1.0373108110713454,1.036325748991318,,,1.0399113933043878,,,,,0.9933861988367971,,,1.012138475822601,1.0069848038273093,1.0199799347614646,1.0134246676708274,,1.0091465272292068,0.9474986553977347,,0.9953758860231086,,,,1.0308150898782824,1.0181156609079165,1.0175533973215112,,,,,0.9845755110008558,,,1.0447639168072735,0.9986793778592308,1.0035003314534316,1.02493510309924,,1.026028522181863,1.0498331381112083,1.0212428426905233,,,1.0264072883805533,,1.0231303993055192,,,,,,,1.041922496950414,1.0257730376898742,1.049173183876417,,,,1.0167064846552325,,,,,,1.0,,0.988759377235971,0.989325599529774,,,1.0402545283471225,,,1.0282423592557388,1.008749670637764,1.0283687483880388,,,,,1.0152479031772101,,,,,1.1300695490499144,1.0749997937179452,1.0358625846459404,1.0711361840575881,,1.007999953231842,,,,0.9827828505807796,,,,1.0226131052954017,,,,,0.9717657183952962,1.0163557463026045,1.0206244271865255,1.0304140448642425,1.0165562909724686,,,,1.005980889459905,,1.0743902252941597,,,1.0053763252743948,1.0172004754457735,,0.9561219184177773,,1.048000056678197,,,,,,1.0167130579341268,1.027456698754452,1.0276288179062718,0.9947780423068968,,,,,,,,,1.0697518571156006,,,,,,,,1.0357233609946772,,,1.04742014625848,,1.0316594267780836,,,,,1.0131577499006357,,,1.0224201590662358,,,,,,1.0123547826847796,1.0238197712132289,,1.0516130064101032,1.0829439015436253,1.044619393669738,,0.987287695086036,,,1.0358854341134693,1.02993689244875,1.0101694454455912,1.0238591826192216,1.0103092092805839,1.0551432688941034,,,,,0.9875155467539485,,,0.9973047449003777,1.0049239229660913,1.0074123757106608,,,,,,1.0076506047908529,,1.032846838000746,,1.0448141319045545,,,,1.0404238735910907,1.028585102079575,,1.0242189180591776,1.0002986146445674,,,1.0080492446468108,,1.0349574661429277,,
2005-02-14,,1.0497700651957715,,,0.9966213523610391,,,,,,1.0177341490720333,,,1.0340062335238653,,1.0118750657960618,,,0.9827478770893893,,0.9983144242136245,,,1.023062529693007,,0.9582027553515381,,,1.0170160327499795,0.9865568448219912,1.0440911998376283,,1.0049546712969697,,,,1.0360933838575972,,1.046154178773229,1.0227961787270332,,1.0542635143136296,1.0018565949929872,0.9966278145726924,0.9669620967440921,,,1.0127930304166612,,,,,1.0259653824765358,,,1.0143920386795229,0.9708670674965508,1.0039180347771504,0.9773506025426566,,1.00785438080641,1.0264644162512635,,0.9665037603131222,,,,1.0902702644235118,1.0320285581361106,1.010384834350189,,,,,0.9791124360139111,,,1.0163978289201434,1.0178569673746032,1.0023261061577122,1.037997958417883,,1.0327329359651194,0.9986374371741127,1.020180317896457,,,1.0189573939010599,,1.0391858767868127,,,,,,,1.0370464067865937,1.0010051183762814,1.0244449544645113,,,,1.1079811118767369,,,,,,1.003612249874025,,1.0132630165437029,1.0,,,1.053093691458119,,,1.0127819533697977,0.993804367137663,0.9517241662319676,,,,,0.9835840237994091,,,,,1.0616339285048584,1.0005412403549072,1.0225949817804876,1.0260391371075397,,1.0171956060951277,,,,0.969933416834337,,,,1.0,,,,,0.990490090596765,1.0151721684960278,1.001813353854503,1.0144191991478368,1.037133529684619,,,,1.0047560845024035,,0.9727582114932284,,,1.034652416046789,1.0172945246853422,,1.027748535814704,,1.0254452912447265,,,,,,0.9853880040610847,1.0363252369932623,0.9731140102098695,1.0267716958391573,,,,,,,,,0.9613291489435281,,,,,,,,1.0108923476526652,,,1.0178181837046023,,1.0,,,,,1.0225315048270573,,,1.0154498981045141,,,,,,1.0080198083814584,1.0085600709336142,,1.00318133162754,0.9039914999183181,0.9309046377383141,,1.0171679247449164,,,1.0254038048237808,1.0256471916144039,1.0318794759450516,1.0220176719191616,1.0163266615101045,1.040115323182355,,,,,1.045512097602642,,,0.9924326369386306,1.0037330950839527,0.9899665805723079,,,,,,1.0049128639695033,,0.9816890806155264,,1.0050892608086468,,,,1.0105431464943304,1.0335805581355075,,1.022883237492214,1.032527554985962,,,1.0755529521810705,,0.9739751824462158,,
2005-02-21,,1.0410355784251746,,,0.9833899553087064,,,,,,0.9951597454209528,,,1.0369391997155075,,1.0,,,1.0501445773532219,,1.0472708020802355,,,0.985162033987287,,1.0196292588525833,,,1.0170165292945963,1.0021976938864203,0.9885139482270051,,0.9846283459222378,,,,0.9938520112830416,,0.9611762462703854,1.0082550581669558,,0.9716386810322883,1.0345893881240036,1.0187969028975186,1.1158333732968284,,,0.989999895590201,,,,,1.0025956155769882,,,1.0075229657408207,0.9097404241068615,0.9658534665760115,0.9444686535865291,,0.9892088702685822,0.9828118241137442,,0.9620539347776903,,,,1.0043012683626968,0.9655172685468097,0.9642175149843539,,,,,0.9866667819616373,,,1.0150921001424904,0.961663139096913,1.0026097511297607,0.9709822663607287,,1.0023775815146203,0.9838526356868665,1.0161285931246897,,,1.0033222639381538,,1.0137780976509134,,,,,,,0.9924297102880065,1.022088334883926,1.0159728650590567,,,,0.9173729059700318,,,,,,1.0023946975227196,,1.0658184797201615,1.026315874094036,,,1.0094767076632052,,,1.001071673303283,0.9912714950322761,0.9782609545802998,,,,,0.9691049601448488,,,,,0.9612962801838313,1.0006754173192431,1.0083745878889385,0.9890571459355262,,1.0039009673410733,,,,1.0102516943409618,,,,0.9852577116785912,,,,,0.9866672920793439,1.0031705807680102,0.985260106538351,1.0095805933573316,0.9711055253804963,,,,0.9893492403188131,,1.0877480109713724,,,0.9913171185316075,1.0052886953571227,,0.987538798336381,,0.9727048083752052,,,,,,0.9731231684654866,0.978645567976975,1.0106955996948108,0.9964213158135662,,,,,,,,,1.0059351578874665,,,,,,,,1.0166751590011978,,,1.0119682399374983,,0.9894182470749632,,,,,1.0183721087614714,,,1.0503068784390763,,,,,,0.981839719090756,1.0137109153192672,,0.9705547809636842,1.0620528210584235,0.9487180645042964,,1.0021093072820084,,,0.9819825938211315,1.012860154589424,0.9971546025704445,1.0172356798067925,0.9939758159801592,0.9836709007755463,,,,,0.9860942139139792,,,0.9907407762163881,0.9969777703960372,1.0263513097717787,,,,,,1.0,,0.9928014996966207,,0.9919550954084104,,,,0.9974955404295689,0.9993277032508305,,0.9910517796051117,1.003756681739979,,,1.0142776248630352,,1.0529602992363802,,
2005-02-28,,0.9567546620747812,,,0.946225271514131,,,,,,0.9834625927579883,,,1.002357723171898,,0.9820884217177284,,,1.0436034755689882,,0.9849546380986268,,,0.9700215173702068,,0.9828876155552333,,,0.9772217432103639,0.999561463418141,1.0112784826730927,,1.0162008817138455,,,,0.9876294205408064,,0.9889841068926222,0.9792035705908629,,0.9751351582072273,0.9755225254904311,0.97601509138179,1.1090365221943905,,,1.0047848809466573,,,,,0.9721683803732876,,,0.9899726195726716,0.9641361654714843,0.9979804737833283,1.0196760315424538,,0.9957579785987108,0.9489328035801518,,0.9897450291284845,,,,0.9593144921726583,1.0235711348661334,0.9948681797168881,,,,,0.9918914920510095,,,0.9930790420949052,0.9864865860499972,0.9719409049243144,0.9425278775596025,,1.0023716643654133,1.0122517064717744,0.982630067080502,,,0.9547019253403245,,0.9942778634302365,,,,,,,0.991418141930339,1.0204321738688682,0.9741849142598892,,,,1.009237866641529,,,,,,0.9946244824221842,,0.9414039000612263,1.0253846506854074,,,0.9684564375787612,,,0.984747253139241,1.0050315417529876,0.9407407384629073,,,,,0.9912053849896413,,,,,1.042202706565383,0.9810940705464483,0.9385044996178735,0.9936443667685343,,0.9812182295860032,,,,0.9492630930533305,,,,1.0224437842121759,,,,,0.974053989557511,0.9941310326620723,0.9858270046636297,0.9576500079571619,1.0549805579364857,,,,1.0107654195779792,,1.0,,,0.9844628577164096,0.9763248315607803,,1.0068347856580269,,0.9627549205345272,,,,,,0.9904757742729163,0.9728415861396748,1.0141088044663509,0.9810154419143927,,,,,,,,,0.9723972951405472,,,,,,,,0.9795611316523165,,,0.9631069301115043,,1.0267377998386886,,,,,0.989331173436089,,,1.0,,,,,,1.002994530551435,1.0304851512975939,,0.9915986445019397,0.9775276289262085,0.9687054024488145,,1.0273683806687268,,,1.02064188370606,0.98354105812547,0.972278418127343,0.9950581874901926,0.9777778830000412,0.9783671063573854,,,,,0.9987738431773933,,,0.963166186693608,0.9668921617110604,1.0276497753717087,,,,,,0.9822222530461163,,0.9907713209472321,,0.9351217125040759,,,,0.9580251931142677,0.9910314037429275,,0.9714067956934733,0.9876188904289969,,,0.9521396066422287,,1.0170187052156494,,
2005-03-07,,1.0647999090417584,,,1.0320585683185777,,,,,,1.0267061762674539,,,1.0248301608388029,,1.0345907235066891,,,1.0582179515699541,,1.0349150449334221,,,1.0301586000221425,,1.0206747054116505,,,1.0227339766436048,1.1496270084437348,1.0148698672141738,,0.9947822611960837,,,,1.0162841075463507,,1.0232057049023882,1.0448163723767636,,1.0227272907492375,0.9902080426387093,1.0400751151432914,0.942087572681086,,,0.9894181614693559,,,,,1.0239678182424246,,,1.073416496081955,1.0217214015205707,1.0212546209330775,1.140748577009711,,1.0407789698906658,1.0471806457455195,,0.9798088374908785,,,,1.0239958041977406,1.0132593179946894,1.0178565075995432,,,,,1.0081747933256529,,,1.0144555701313092,1.0315070161589888,1.0651785067943274,1.0390252521299645,,1.0291796799228925,1.0207809160523313,1.0414501048493698,,,1.0552164328362983,,1.0107909216390973,,,,,,,1.009858555896049,1.010781667599627,1.035663909108142,,,,1.0732265858218524,,,,,,0.997597825870055,,1.0268353976436313,0.9752437773781387,,,1.0651417347666945,,,1.0168474563909828,1.0669590040387222,0.9842521040596731,,,,,1.1571168409399255,,,,,1.0800556861372128,1.041155965039655,1.0489555349237956,1.0258229392162037,,0.9768975236052634,,,,0.9959277087161799,,,,0.9707320396198552,,,,,1.0466148107113675,1.069936605765188,1.0316821291978742,1.0388041931995486,1.0171674246360454,,,,1.0165683669984067,,0.9697489845752337,,,0.9867595350060234,1.0388759012304496,,1.0323762842598285,,1.0476949525695298,,,,,,1.0,1.0467691639401224,1.0286959628667323,1.0277202137820136,,,,,,,,,1.0405197399075532,,,,,,,,1.0327147834366428,,,1.0760631779791352,,0.9947916104626746,,,,,1.0082350660181132,,,1.0240655768632398,,,,,,0.9919214594411996,1.0522917536473289,,1.0353024402106645,1.0885060334025014,0.9853158961190343,,0.9651639712831209,,,1.0107863915718593,1.0470952693528102,1.012578832991346,1.0399076803657419,1.0072313449262602,1.025661588506057,,,,,0.9950889327490859,,,1.0442352501487249,1.0255611326864473,1.0128123489646523,,,,,,1.042081570377131,,1.052894290976059,,1.050032936965714,,,,1.0684137249357561,1.030769394181291,,1.0611926283407873,1.008746782543442,,,1.0319339318702065,,1.0367551238335178,,
