Date,AACG,AAGR,ABEV,ACI,ACU,ADM,AFRI,AFYA,AGRI,AGRO,AIU,AKO.A,AKO.B,ALCO,AMBO,ANDE,APEI,AQB,ASAI,ATGE,ATPC,AVO,AXIL,BEDU,BF.A,BG,BGS,BIG,BJ,BOF,BON,BRBR,BRCC,BRFH,BRFS,BRID,BRSH,BSFC,BTCT,BTI,BTOG,BTTR,BUD,BYND,CAG,CALM,CCEP,CCU,CELH,CENT,CENTA,CHD,CHEF,CHGG,CL,CLEU,CLX,COCO,COE,COKE,COST,COTY,COUR,CPB,CVGW,DAO,DAR,DDC,DDL,DEO,DG,DIT,DLTR,DNUT,DOLE,DTCK,EAST,EDBL,EDTK,EDU,EEIQ,EL,ELF,EPC,EWCZ,FAMI,FARM,FDP,FEDU,FIZZ,FLO,FMX,FREE,FRPT,FTLF,GHC,GIS,GNLN,GNS,GO,GOTU,GROV,GSUN,GV,HAIN,HELE,HFFG,HIMS,HLF,HRL,HSY,IH,IMKTA,INGR,IPAR,ISPR,JBSS,JJSF,JVA,JZ,K,KAVL,KDP,KHC,KLG,KMB,KO,KOF,KR,KVUE,LANC,LAUR,LFVN,LINC,LMNR,LND,LOCL,LOPE,LQR,LRN,LSF,LW,LWAY,LXEH,MAMA,MDLZ,MGPI,MKC,MKC.V,MNST,MO,MSS,MTEX,MYND,NAII,NAPA,NATR,NCRA,NGVC,NOMD,NUS,NUZE,NWL,OLLI,OTLY,PAVS,PEP,PETZ,PFGC,PG,PLAG,PM,POST,PPC,PRDO,PRMW,PSMT,QSG,RGF,RLX,RMCF,SAM,SANW,SBEV,SDOT,SENEA,SENEB,SFM,SJM,SKIL,SKIN,SMPL,SNAX,SPB,SPTN,STG,STKH,STKL,STRA,STZ,SYY,TAL,TANH,TAP,TAP.A,TBBB,TCTM,TGT,THS,TKLF,TPB,TR,TSN,TWOU,UDMY,UG,UL,UNFI,USFD,USNA,UTI,UTZ,UVV,VFF,VGR,VINE,VITL,VLGEA,VSTA,VTRU,VWE,WAFU,WEST,WILC,WMK,WMT,WVVI,XXII,YGF,YQ,ZVIA
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,,,0.982666548673273,,1.1183196651734726,1.0027328153251314,,,,,,,,0.8865515794486193,,0.9927994044074496,,,,0.9598602897819505,,,,,,0.9836785095624107,,0.9362245362416995,,,,,,,0.9976525766259997,0.9657457938450269,,,,0.9877302258178833,,,,,0.9928163624162281,0.9232692836439503,0.9980924191935324,0.9658185830078525,,0.9865404769410481,,1.002113402750094,,,1.0103956698522707,,0.9998284648229081,,,0.9524567533220661,0.9933195912157671,,,0.9878826688811473,0.9770115403711697,,0.9486607102468154,,,0.9780223418347107,,0.9680854325584509,0.9681149317229002,,,,,,,,,0.9872777777310779,,1.0103413816700215,,,1.0336656832917501,0.9718736402372022,,1.0854391321032935,0.9689524714863896,0.974480191001312,,,,0.947586529272031,1.051542632598266,,,,,,,,0.9922817245081883,1.0111680929657698,,,0.9981285334095356,0.9862745478143766,0.9966890120346381,,1.0130713607709907,1.0338628427980125,0.9748746856886611,,0.9756096650659963,0.9869579770165896,,,0.9945901297656091,,,,,1.000154764075383,0.9963886844128981,0.980769072962562,0.9830903715077639,,0.9848985883540945,,1.1636363234649159,,1.0,,,,,,,,0.916943535438722,,,0.9870988298635052,0.9265062331912745,1.0152751492095455,,0.9349503759281396,1.02589517680773,,0.9503362698173545,,0.8634812497755502,,,,,,0.9420230667082565,,0.9762694946019815,,,,1.0350403668460693,,,1.021199767833669,,,,1.086868790976768,1.0135986523478626,1.014614119951153,1.0079894867079189,,,,1.0882757432162489,1.0200477356085316,,,,1.0322222179836698,1.0142465878839362,,0.9950896708144622,,,,,0.9745062635115209,0.9751936387716531,,,0.9348441867032269,1.0307228657085434,1.0654327793108527,0.9903660719583836,,,0.9998674118783084,,,,0.9590736047073686,,,,0.9597869856900842,0.9805663415136726,,,0.9761905286295937,0.9745418733672944,0.9714379856193673,,0.983485656861961,0.9699350066794931,,1.0227459855606391,,0.9832198322303481,,,1.0046193605584461,,,,,,1.2518517973139118,0.9774903718408369,1.0069350195821254,1.050167255815719,,,,
2005-01-17,,,1.0,,1.0335821995249346,0.9950044708054483,,,,,,,,0.9811974389011802,,0.9963740167147245,,,,0.9981816884065904,,,,,,0.9980376228428844,,1.0490463243147836,,,,,,,0.9712940340662959,0.9954232853448249,,,,0.9958591169643547,,,,,1.0062026487308628,1.039747005937959,0.9813667282779647,1.0065847728207185,,1.0012631957867675,,0.9764988865955593,,,0.9908982972315533,,1.0034275941330508,,,0.9944335085212721,1.0145013636075573,,,0.9887565315440906,1.004902145032997,,1.009411755730124,,,0.9950062141473733,,0.9499999797411924,1.0173724046416293,,,,,,,,,1.0133302894751686,,1.00675510948832,,,1.1540006508497083,1.012552395787597,,0.9767184241114497,0.9666221262437759,1.025412495409657,,,,0.9972948793882204,0.9909981314053947,,,,,,,,0.9965970006872761,1.0041790862581623,,,1.0,0.9937042753457223,1.012181392827121,,0.989515992462009,0.991948958053049,0.970360702044922,,0.9966666964213479,0.9492759232242068,,,1.0040795973774912,,,,,0.9970568284312861,0.9898535165423505,1.0,0.9952551675352492,,1.0218013732274824,,1.0,,0.9740259276390633,,,,,,,,1.0458938000237945,,,0.9941908805928159,1.0013000936722536,0.9865110863625512,,1.0832585664820844,1.018488648417001,,0.9706039749443507,,1.0671937046941884,,,,,,0.9898132793457566,,0.9812367823270821,,,,0.9827012902920468,,,0.991482483538713,,,,1.0223049106930477,1.0186334263421597,0.9950619948003884,1.0039628064799113,,,,1.0766796177267,1.1183902049574104,,,,0.9687836422988335,0.991356032121358,,0.9877704336171589,,,,,0.9924050499915302,1.1081088217036257,,,0.9863636852952739,0.9771655518773796,0.9991920532304951,0.983673283423383,,,0.9822183066531799,,,,1.0014085946700968,,,,0.9735059006020605,0.9875425556665608,,,0.9548780261050268,0.9994769142679456,0.9895235057673607,,0.994902603396602,0.9773806064065466,,0.9831971431113827,,1.0113778920810885,,,1.0173114394812888,,,,,,0.9861933244908175,1.0018528043234907,1.0050267799807664,1.0127388409288758,,,,
2005-01-24,,,0.9185838669435066,,0.9699159259632726,1.0424462344714973,,,,,,,,1.0587907558229075,,1.0109183934151456,,,,0.9641776183724353,,,,,,0.9851621408344046,,0.9567100627715147,,,,,,,0.9815892157262631,1.0080461596243033,,,,1.0395011197184674,,,,,1.0154105192662093,1.0130325418038257,1.0311583208391746,0.9852819124456846,,1.0244763576306601,,0.9996912784976073,,,0.9883901833118592,,1.0047824858987358,,,1.004105028821836,0.9616739930268128,,,1.0079250921556928,0.9853658604161472,,0.9976690554467141,,,0.9774152098560219,,0.9618275008698848,0.9647812243610967,,,,,,,,,1.0004388092661645,,0.9780396423617626,,,0.8982578634611607,1.0082644952250726,,1.0215664579595525,1.0065610248031445,1.0007564073376731,,,,0.9873370312859675,1.0236964182091086,,,,,,,,0.9595121988436071,0.9393579356363945,,,1.0062500809379529,1.0336877819062218,1.0083882627877516,,1.0073353979623618,1.047777126802614,0.9920317794210449,,0.9974918211947009,1.0653341557018439,,,1.000451363690661,,,,,1.0004664302452608,0.9997552457874339,1.086274335672186,1.0131108075784145,,1.0082064737655683,,1.1718751008699595,,0.9866665658230641,,,,,,,,0.9526558657308302,,,0.975752473896884,0.9688313283327704,1.021298618272312,,1.028487835303424,0.9812158234634811,,1.054402800823369,,1.0024690744626517,,,,,,0.9841339386288341,,0.9913082758920467,,,,1.0090854828658984,,,0.9924416975878609,,,,0.9924241638217857,0.9604879056592284,0.9780804894085587,0.9789476498512106,,,,0.9976455323489551,0.976987479253593,,,,1.0138888888888888,0.9945503880440946,,1.0062989470443908,,,,,1.0416669288471996,1.0373021468121995,,,1.01843316149617,0.9405101886678091,0.9894863766767734,0.9825722083677655,,,1.0081056098226306,,,,0.9780907658086647,,,,1.014873154931259,1.0051600679873174,,,1.0217115299051005,0.9592263335253851,1.0150272751499512,,1.0078359951519544,0.9859997970105026,,0.9735306980719844,,0.9781251268829136,,,1.0171268655773658,,,,,,1.0520001187669252,0.9841478330008016,0.9829593515102568,0.9433962066105374,,,,
2005-01-31,,,1.024131990553275,,1.0607939052109365,1.0595444887467833,,,,,,,,1.0103671804562437,,1.0140000152550095,,,,1.1171282695327784,,,,,,1.025948393303688,,1.0190044671534535,,,,,,,1.016288258423272,0.9714938043476441,,,,0.9951426494146787,,,,,1.0042246731552114,1.0068606379498202,1.0363552611736033,0.994605838563525,,1.0093597224159974,,1.062654422481386,,,1.0665848419760662,,1.0149144791530398,,,0.9957258706091613,1.0183112347421497,,,1.0023935970088322,1.0247524870792224,,1.0163550680824274,,,1.0069683090938049,,1.0228502131336568,1.0040560697203444,,,,,,,,,0.9892612372458098,,1.1769232435405423,,,1.0062813690250996,1.0905056616717697,,0.9700000388758929,1.0466550848555343,1.0162569116843452,,,,1.0193307286915674,1.0221834279955566,,,,,,,,1.0228775170917153,1.0113923638815534,,,0.9968944045658702,1.0204085299419015,1.0576853205643093,,1.062297521042183,1.0338026110052578,1.0060238900423621,,1.08214556324698,1.0168594887819933,,,1.0072203901062746,,,,,1.0172359072079507,1.012940115960989,1.0401126700017576,1.005882272988118,,0.983953248832622,,2.080000084252912,,1.0202701546498436,,,,,,,,0.9757575931228071,,,1.0173652247202976,1.0187668516048851,0.9570029551126592,,1.068722610220733,1.0268662635565076,,1.152127416265456,,1.1133005036034678,,,,,,1.018735954307405,,0.9434456109438326,,,,1.007315482469028,,,0.964137254406328,,,,1.0674809755165884,1.0233621055750333,1.0253701368209585,0.9905910635168503,,,,0.976991189768244,1.011563188580414,,,,1.0263013447800728,1.0,,1.006907311034131,,,,,1.0759182584706524,1.1147995508951196,,,1.0678732732273992,1.0180175372172455,1.0608910441733432,0.984516172002231,,,0.9997324726981079,,,,1.0433619409120551,,,,1.0031181221993464,0.979464291809522,,,1.0,1.043596930962514,1.0635935848137053,,1.087918736906228,1.06056243185828,,1.0117744506854494,,1.0376993595142345,,,1.0394739061956775,,,,,,0.9353610763938894,1.0214765534491228,0.9873750650360702,0.9933333396911621,,,,
2005-02-07,,,1.0,,1.1058479054867474,0.9904962934931085,,,,,,,,1.010608735621166,,1.2812618199119918,,,,1.014655791044818,,,,,,1.014325968425086,,1.1083482461912026,,,,,,,1.129188761839051,0.9847418027819156,,,,1.0482344513081852,,,,,0.9691528824679491,0.9284497004605391,1.0519361107988843,1.001251700092164,,1.063445581533442,,1.0473907758982606,,,1.0506281590408397,,0.9959609481663776,,,1.0069055526034922,0.9773562118292966,,,0.9747614864284212,1.0338163860175822,,0.9724138188069184,,,1.0240394744352983,,0.9864785961924782,1.0190965660895763,,,,,,,,,0.9860432460288049,,1.0514045161747556,,,1.011609691775619,1.0269332977984407,,0.9851086025534356,1.0144219029009645,1.0472470972508103,,,,1.0199565550317597,0.9964141691200581,,,,,,,,0.9786282163399669,0.9899874936173046,,,1.0155760733866708,1.009523708907788,1.034535993807517,,1.0053313241638309,1.0180521464625956,0.9840325878947315,,1.0069713605005188,1.0194821194029642,,,0.9997756243142012,,,,,1.0192338400942507,1.0241014731605915,1.02429599605922,1.000585085153403,,1.0040178941131999,,1.166666757545975,,1.0,,,,,,,,0.993788749526048,,,0.9844025708903077,1.082894559390522,1.0191016333079963,,1.161124995339474,1.0426130702631744,,0.9981536375503963,,1.0896018167073824,,,,,,1.054320060404001,,1.0404279211311924,,,,1.0186221159989817,,,0.986848995781238,,,,1.072368439805547,1.0052108399754374,1.0321651437689618,1.0054274767951916,,,,0.9981882966731042,1.0139712071118099,,,,0.9215163187783518,1.0104109881675407,,1.0501603382464613,,,,,1.077238223813425,1.1277916216262915,,,1.0042373178152022,1.0581278975569275,1.044106060351798,0.9942809645301927,,,1.0227880424174116,,,,1.0118179885164937,,,,1.0254896622501535,0.9871866702759708,,,0.9812502043429964,1.0227156777321056,0.974375154772197,,1.0156679405741906,1.0631147633040037,,1.0325855258570307,,1.022783294773792,,,0.9873418364324223,,,,,,1.097561073109263,1.023653090377835,1.021183148563379,0.9832214926187048,,,,
2005-02-14,,,1.0,,0.9196188323460758,1.0262825133095854,,,,,,,,1.0154879825703478,,0.9076355608774745,,,,1.012222523993081,,,,,,0.9336626175270517,,0.9679485205053038,,,,,,,0.9483871826942977,1.039332453769214,,,,1.0284853450494336,,,,,0.9975510168853969,0.9431195595709989,0.9766130486491683,1.0208332241186684,,1.0114731110900745,,1.0022222392911473,,,0.9871374432858943,,1.0150384810811934,,,1.0135129967950385,1.0088935506777605,,,0.9972007813048106,0.9644859660535433,,0.9881796239930478,,,1.007113903394062,,0.986293042119043,0.9909910253576331,,,,,,,,,0.9862950288820258,,1.013609000676867,,,0.9525631248832125,0.9515194228454934,,1.0465118171352623,1.0061383484215525,1.0003553673087255,,,,0.9944787320235611,0.9965915642127285,,,,,,,,0.9583545112959305,0.994943114712434,,,0.9754602790908106,0.9921383307740554,1.0196658109644297,,1.0272725681835546,0.9839411241184962,1.0196072577420578,,1.0019230025992514,0.9676766545160718,,,1.007170486340645,,,,,1.0206676888663446,1.008708394463847,0.9902108424304381,1.0198714969207907,,0.9929382395334465,,1.0714284378916388,,1.059602847026187,,,,,,,,0.9562500440959091,,,1.0065767171845275,0.9574725097554844,1.0026400325461697,,0.9052433056860438,0.9932379029933801,,1.0092503800657997,,0.6598984516008851,,,,,,0.9476674668657932,,1.021438289337705,,,,1.0018283331676203,,,1.0032368967803655,,,,1.0264069534332672,0.977536393841503,0.9868157912811499,1.0499324498206377,,,,1.1645492278357819,1.0116909716232723,,,,1.0173811838402265,1.0005423117457815,,0.9771451143534873,,,,,0.995210476774928,1.0275030278769501,,,0.940928260420954,0.9617045036434776,1.01973806826972,1.0166810333007175,,,0.9239841612948773,,,,0.9674907045607894,,,,0.9712037486614451,0.9823009158599244,,,1.020381852544611,0.9954044643235058,1.1295455122500708,,1.1964816825880806,0.9830377257152818,,0.9915983850065209,,1.001805883730737,,,1.0320510163546772,,,,,,1.0537035886083481,0.9802557579486229,0.9745842739981123,1.0614333871117754,,,,
2005-02-21,,,1.0436125019631395,,0.9677977400334661,1.0124411006578884,,,,,,,,0.966276852265094,,1.0556307622025063,,,,0.975301805344335,,,,,,0.9825911108834191,,0.9586091635812134,,,,,,,0.9614512294372071,0.9529816198356831,,,,0.9872172557848315,,,,,1.0003509653991858,0.9720464966923856,0.9680714467401945,1.0146938584810896,,1.0183756685888918,,0.9853100902145163,,,0.9763257444545922,,0.9920096290464245,,,0.9851185642412613,0.9847345813585536,,,1.0017544372574356,0.9980619567075623,,0.9617225229706043,,,1.0118308579941817,,1.0,0.9319999371615345,,,,,,,,,1.0109340086822152,,0.987402454534439,,,0.9991968250557903,1.0125764366719496,,0.9700000388758929,0.9556844482218738,1.0152698556593365,,,,0.9928849020555532,0.9832759391513479,,,,,,,,0.9952305167681409,0.9949174126512473,,,1.0377359878585473,1.0133120288366642,0.9985417393621178,,0.9941007703597232,0.964297425877885,1.001326372677757,,0.9980806882422476,0.9684869365220805,,,0.9790877568663362,,,,,0.9672785368585171,1.0023329173312179,0.9692016196275905,1.0303720489023016,,1.004267318199024,,0.9230770285368728,,1.0,,,,,,,,0.9764705481730026,,,0.9934662534188918,0.9555836627208659,0.9957877367069949,,0.9325410280810517,0.9818458123087325,,1.0009172072442893,,1.0292307780339167,,,,,,0.9520550839098011,,0.9999799102187676,,,,0.9890507309508305,,,1.0151796824169053,,,,1.0064968831017227,0.9068183215469238,0.995141671676735,0.9832905634011515,,,,1.0389612775921298,0.9863805229079423,,,,0.9857630975168948,0.9891598506954431,,1.0119694133455646,,,,,0.9924982213138595,1.0513915385487569,,,0.9910313987643716,0.9902050067618882,0.9679816441675417,0.9838755545075165,,,0.9954613477121236,,,,1.0201494109854523,,,,0.9887639247805359,1.0234236600118927,,,0.9600499814270049,0.9917929227735155,0.9134808810097379,,0.9633567300286658,0.9605226152818669,,0.9805746611782944,,0.9615388401221572,,,1.0186339379146903,,,,,,0.9841828512658168,1.0013192765209789,1.010930516771629,1.0257235256666042,,,,
2005-02-28,,,1.0,,1.036839287186381,0.9709913960152582,,,,,,,,1.025253991687297,,1.0154241474996193,,,,0.9780531919276226,,,,,,1.042293204263766,,1.007772508978614,,,,,,,0.9893866085818982,1.032490983234435,,,,0.9921766128773745,,,,,0.9575886076927592,0.9739476516485586,0.9780116358543816,1.0024137772259463,,1.0162619781953086,,0.9949373847719257,,,0.9947372508659036,,1.007551426566821,,,1.0,1.0172491667283452,,,0.9702270925243057,1.0679614387579937,,1.0447760769135968,,,0.9994765428688996,,1.0,1.0515020984928671,,,,,,,,,0.9909872714557459,,0.9942922849847449,,,1.0028137633632666,0.9503184215316537,,1.0022908721155874,1.0124294082280931,1.0566632016339481,,,,0.975026947921098,1.0121759193200428,,,,,,,,0.9941426727194007,0.9045338505666628,,,0.9563637382487284,0.9743513096810448,1.0262108170166182,,0.9651338270858363,0.986248502444359,0.9278147681099406,,1.0,1.0240780221109986,,,1.0055544609727838,,,,,1.0009101054497291,0.9962754314949952,1.008238383428565,1.0005563039981356,,1.005901748451051,,0.9488887325649487,,1.0937498164689354,,,,,,,,0.9906292316411677,,,1.0,1.018592846220753,1.004494838101716,,1.0930403037581182,1.0115559350373768,,1.1309519984368062,,0.9895365962537136,,,,,,1.0040463708242895,,0.9836713159217882,,,,0.9937274201297357,,,0.9923368956013191,,,,0.9806352277588345,0.9509885106967358,0.976810423293865,1.0261438085641725,,,,1.0746751044942018,0.9916318469128445,,,,0.9676487877978166,1.016438314359482,,1.0201287911066075,,,,,1.0125502305292235,1.0315684114459267,,,0.9638008682032186,0.9789512908462695,1.0003732986995986,0.9896486344787693,,,0.9954406544279116,,,,1.003950980181258,,,,0.9469696780604969,1.0011599224150853,,,1.0091025933825701,1.0036200350077589,0.9808055192834563,,1.045315808834495,0.9697880829146963,,1.0579558633788833,,1.0437495161914963,,,1.0180482554993402,,,,,,1.5124998017379088,0.9797099982715879,0.9789450356044537,0.990595620422681,,,,
2005-03-07,,,0.9605866273273655,,1.0687681525929746,1.0394187465319207,,,,,,,,0.9548410501623051,,1.0148736898144215,,,,1.0569620328471974,,,,,,0.9895816323800615,,1.039417191473875,,,,,,,1.04886798791265,0.9673659168365848,,,,1.011691580938989,,,,,1.0314785752002635,0.987654208014801,1.018267194852042,1.005216663386618,,1.0140289666859355,,1.0107431323146387,,,1.000188729055849,,1.0139902696836016,,,1.0037298649581916,0.9559991540692558,,,1.0191338202522633,0.9763634402707236,,0.9785715048005016,,,1.0077227024907578,,1.0120848647378569,1.053061310718051,,,,,,,,,0.9845385365683635,,1.0221172088452508,,,1.0016030435361505,1.033176848996043,,0.9897142744141667,0.998333363070967,0.9889110991291504,,,,0.9961024812289571,0.9900711046902848,,,,,,,,1.004284945012273,1.0,,,1.0139414662577069,1.01091450317715,1.0198413250952492,,1.0053798764003696,1.0117985718874836,1.0956459950756428,,1.005384420356885,1.0404580277951296,,,1.0029545370517483,,,,,0.9997976912227476,1.0214956349925735,1.0544747608217073,0.9849914812062981,,1.0023470548410869,,1.0714286933944095,,1.2571429207547897,,,,,,,,1.0013512884504083,,,0.9991027697772098,0.9973923729860309,0.9997364281212834,,1.0346888511234746,1.0,,1.02307714007744,,1.0574018309682833,,,,,,0.9806551390416904,,1.0031399046198592,,,,1.0064980026374741,,,1.0114899511679827,,,,1.032122102782279,1.0500731885339596,1.0108285864070556,0.9961782395481534,,,,0.9916949606449488,1.0282700445031905,,,,1.0256716600104945,0.9816711500500435,,1.0471929912116014,,,,,1.0267604733246,1.07008867519184,,,1.0657277128434337,1.0337525346915062,1.022417546926759,1.003777117599567,,,1.0337988806180642,,,,1.0304997659154458,,,,1.029666583701999,1.009988063472907,,,1.0025776920748486,1.0051530618116333,1.0166827223769932,,0.9615903174552988,0.9750209543983654,,1.001394282941238,,0.99101846855092,,,0.9983231141229391,,,,,,0.9268005215131672,0.9965039971859349,1.0226699816768572,0.9810126014023992,,,,
