Date,ACDC,AE,AESI,AM,AMPY,AMTX,APA,AR,ARCH,ARLP,AROC,BANL,BATL,BKR,BOOM,BORR,BP,BPT,BRN,BROG,BRY,BSM,BTE,BTU,CAPL,CCJ,CCLP,CEI,CEIX,CHK,CHRD,CHX,CIVI,CKX,CLB,CLMT,CLNE,CNQ,CNX,COP,CPE,CPG,CQP,CRC,CRGY,CRK,CRT,CSAN,CTRA,CVE,CVI,CVX,DEC,DHT,DINO,DK,DKL,DLNG,DMLP,DNN,DNOW,DO,DRQ,DTI,DTM,DVN,DWSN,E,EC,EFXT,EGY,ENB,ENLC,ENSV,EOG,EP,EPD,EPM,EPSN,EQNR,EQT,ERF,ET,ETRN,EU,EURN,FANG,FET,FLNG,FRO,FTI,FTK,GEL,GEOS,GLNG,GLP,GPOR,GPRK,GTE,HAL,HES,HESM,HLX,HNRG,HP,HPK,HUSA,ICD,IMO,IMPP,INDO,INSW,KGEI,KGS,KLXE,KMI,KNTK,KOS,KRP,LBRT,LEU,LNG,LPG,MARPS,MGY,MMLP,MNR,MPC,MPLX,MRC,MRO,MTDR,MTR,MUR,MXC,NBR,NC,NCSM,NE,NEXT,NFG,NGL,NGS,NINE,NOA,NOG,NOV,NR,NRP,NRT,NS,NVGS,NXE,OBE,OII,OIS,OKE,OSG,OVV,OXY,PAA,PAGP,PARR,PBA,PBF,PBR,PBR.A,PBT,PDS,PED,PFIE,PHX,PNRG,PR,PRT,PSX,PTEN,PUMP,PVL,PXD,RCON,REI,REPX,RES,RIG,RNGR,RRC,SBOW,SBR,SD,SDPI,SDRL,SGU,SHEL,SJT,SLB,SLCA,SLNG,SM,SMLP,SND,SOI,STNG,SU,SUN,SWN,TALO,TDW,TELL,TGS,TK,TNK,TNP,TPET,TPL,TRGP,TRMD,TRP,TS,TTE,TTI,TXO,UEC,UGP,URG,UROY,USAC,USEG,UUUU,VAL,VET,VIST,VIVK,VLO,VNOM,VOC,VTLE,VTNR,VTOL,VTS,VVV,WDS,WES,WFRD,WHD,WKC,WMB,WTI,WTTR,XOM,XPRO,YPF
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,,0.980226269480931,,,,,1.0051781435889386,,,0.980061562507106,,,,1.0019349480526,0.8777969764158827,,1.0010505846023445,1.0337196941586477,1.115079749494844,,,,,,,0.978299753110021,,,,,,,,1.0816125153105391,0.9851070959068282,,,1.0022140970361868,0.9633718336811017,1.0180713026276567,1.0007413351226122,1.014883176688927,,,,0.9971112414597982,0.9847170490588285,,0.9799584094654517,,,1.0094301072107177,,,0.9845067153396044,,,,0.991044377341543,,,,1.0243798812075817,,,1.0110210469362142,0.9482759176665946,0.9722221383109164,,,1.0431265091682056,0.9739504231921557,1.023950488018536,1.0348258340354919,0.9993987572385692,1.0,1.0252464112355912,1.0,,0.980443366118367,0.996789154212832,0.9848021968376166,,,,,,,,1.0550848756738094,0.9748449179235023,,0.9950455224378415,1.0555240545845368,1.008581163020329,,,,,0.9952653217592933,1.0161315090664647,,0.9997444191767333,1.0,0.9888647585800421,,1.0,,0.9800037518074323,,,,,,,,,,,,1.0844488877637017,1.0237248116689588,,0.9864962672812642,,1.0179603657969636,,,,,1.0188631936977237,,0.9882007275341715,1.0266145036283754,0.9916666348775228,0.9644462250335913,0.9506198077499899,,,,0.9919625366021362,,1.0,,,,0.9917501169757835,0.9509803912402207,0.9869760744372967,1.0017729388560157,1.004410616231877,,,,0.9846755000984151,0.9763441707319174,0.9770365177637353,,1.0040517612785342,0.9858531580178485,1.00405950342274,,,,,0.9834622835304652,,0.983150702686862,0.9948552160206312,0.9482758383094565,,0.9524851440889501,0.9343554966869986,,,,0.9803919992464486,,,0.9844707830398776,,,0.9599999707614949,0.9747477502045269,1.0069792648689628,,1.0209421299358958,,1.0551909376943847,,,,0.9667595379646287,0.9877789413852369,0.9852219816974607,0.994864319359987,,,1.0019742339532034,,,,,0.9695894363809001,,0.9766454668841341,,0.9985442942713566,1.024390220263873,1.0272375036162031,1.0435211149194308,,1.0164913463468919,,0.9636712106650195,,,1.0110199783183327,0.9923349664440013,0.9766786720320062,0.9316520543631455,,,0.9278720795402591,,,,1.003460347345771,,,,,,1.017185503014477,,,,0.8823529411764706,,,,0.987261044151909,,,,0.9759825242005779,1.010946515628908,,,0.9978040706370152,,1.0053057075042682
2005-01-17,,1.0501440283985342,,,,,1.0731507715859347,,,1.0383955485014096,,,,1.0202747647340003,0.9921570635388497,,1.0132917044967646,1.0342439402819332,0.8736167582130042,,,,,,,1.054891518579002,,,,,,,,0.9072727323750156,1.0071149131881678,,,1.0655374665699404,1.0494792437869958,1.039588894738677,1.0155556007667823,1.0111728664322355,,,,1.0526314535096155,1.0452230786167669,,1.0275858187936733,,,1.0179060372267592,,,1.008243160172911,,,,1.0111878832757635,,,,1.0968684601636514,,,1.0249935489722926,1.0727271030959593,1.0098867798616522,,,1.038759755198115,1.00290257043785,0.9975886566077289,0.990384625152764,1.052664981725148,1.0,1.0330893106189714,1.0,,1.0252654176047085,0.99101375725541,1.0374393434654638,,,,,,,,1.0876843314202187,1.0509384531031298,,0.9751038228658041,0.9871175640402826,0.9901833745452236,,,,,1.0914378072024606,1.038943158051356,,1.0258245539701136,1.0238099952984452,1.0315921198735836,,0.9693878220011239,,1.0248020839549026,,,,,,,,,,,,0.997151087424405,1.11761017529897,,1.004439493536112,,0.9996667284963764,,,,,1.0276355599338716,,1.0141789685257447,1.042826718240365,1.0084033936701988,1.051694683778971,1.0276779738260926,,,,1.0121544796742972,,1.0086393004026648,,,,1.068330042362944,1.0288659524203025,0.9879026906036857,1.044690281656065,1.0276977639549703,,,,1.0407467639115233,1.013766559145052,1.0146895890791563,,1.0522744827237538,1.042690265260521,1.0318058792625509,,,,,1.0275883766284626,,1.2034273675524798,1.0673899546885077,0.854545428123309,,1.0082380014111878,1.0369230417104869,,,,1.0288890089569613,,,1.0562504957713068,,,1.041666698392476,1.029360693674081,1.0670791969060738,,1.0625643995075462,,0.9892477505240219,,,,0.9412602638574179,1.0023306253114093,1.029642220601799,1.0071963304101146,,,1.0578819612611927,,,,,1.0511572033809717,,1.064782598744268,,1.0481048660346546,1.023809501283203,1.0075757553084608,1.0398933300901403,,1.042773042040921,,0.9246031766949363,,,0.999192609561005,0.9794039098007516,1.0093600664152316,1.0207924198140168,,,1.0705165062807003,,,,1.0275861003976636,,,,,,1.0963474258720742,,,,0.8933333333333333,,,,1.0354836089184813,,,,1.0125122987961737,1.009554516785428,,,1.0218088931738756,,1.0316656460502143
2005-01-24,,1.035126210130317,,,,,0.9972969683764822,,,0.9966885639290813,,,,1.0040221375876457,0.9881422305896123,,1.0062133361767132,1.0486657825385046,1.0193335809596615,,,,,,,1.056976386586454,,,,,,,,1.0551101014433635,0.985871945560629,,,0.9875608587479328,0.9843669117866148,0.993821998330006,1.0175054251614861,0.9944756303075601,,,,1.0701835500946297,1.0291863465034299,,1.0414255742088612,,,1.0051622498639794,,,0.9557781785175328,,,,1.0200000109626945,,,,1.0567186808204954,,,1.0280161552678022,1.0677967066060519,1.0100393892617483,,,0.9701493230081015,1.0004136387821891,1.0014502663096374,1.082524289770396,1.0311645660853601,0.8749999922389784,1.0208570044533583,1.0,,1.0019457052182983,0.9715993657424358,1.020660906904345,,,,,,,,0.8902565162292512,0.9942600516221307,,0.9957446963508927,1.0206634627910391,0.9319228353966726,,,,,1.0169489626469101,1.0051330289462879,,1.0154537079533492,1.0,1.0560943725461391,,0.8947368289217451,,1.0140741674021738,,,,,,,,,,,,1.0152381126036818,1.0060654875184878,,1.04640842920275,,1.0572759759055508,,,,,1.0070501862245913,,0.9963206508089393,1.0213251772048937,0.9833333492279053,0.9860999554823738,0.9357920426217551,,,,1.003274293687054,,1.0321199342434422,,,,1.008342600543414,1.0240481699199258,1.0200376259584008,0.97585795731866,1.0057520791178751,,,,0.9937466062626392,1.0092340508855935,0.9887803009466426,,1.0073205234024376,0.9943230575226808,1.0269073563215854,,,,,1.0023012161758438,,0.8668730620418916,1.0543836660171304,1.0638298201271628,,0.9918293087548204,0.9643917241441763,,,,1.0205187060003051,,,1.0183147272456137,,,0.9200000877155152,1.004194752197115,1.00533521725808,,1.0091701358492697,,1.0049351309384233,,,,1.0410962010498672,1.025939362093331,1.0492542568013574,1.0220565250658562,,,1.0058205971684473,,,,,0.9695824543307023,,0.9948958758199983,,1.0422811350746288,1.0232558848730244,1.0169174119718136,0.9659354378329544,,0.9371997398565542,,1.0848925478862474,,,0.994344156193642,1.0063524106474107,1.0087060575501345,1.0338201427004496,,,0.9802904932235923,,,,1.0637584115726664,,,,,,1.017492644006686,,,,1.044776119402985,,,,1.0,,,,1.007209750184875,0.9962143298870632,,,1.0011746338004257,,1.0676156369499958
2005-01-31,,1.1283134969006894,,,,,1.0493636507645958,,,0.9709303821798914,,,,1.0202636631421662,1.2169997192961406,,1.0226412358830725,1.0262139100081673,0.9998689880833711,,,,,,,0.9447196352190524,,,,,,,,0.9572653360136011,0.9668605354991606,,,1.0249587133410396,1.063524169244642,1.0488297705800607,1.0473118717097893,1.0243055427913492,,,,1.0055723742952916,1.0278693654796196,,1.046222071555666,,,1.0348111734037655,,,1.1765166606540265,,,,1.0268063672188783,,,,1.035662815668429,,,1.0262424401905141,0.9015872846714217,1.0037779923321173,,,1.0282051449650718,1.046703728712417,0.9968622914650974,0.96412559793039,1.0293917714843102,1.1428571529939875,1.0150885378994008,0.9750000201702205,,0.991585849790448,1.0044025046458436,1.0237519409777973,,,,,,,,1.1693550204071277,0.9823606887847225,,0.9884439916621398,1.0618007362345219,0.9645393950310565,,,,,0.979285868935743,1.029097276253209,,1.0726558410044733,1.0,1.0881424388248155,,0.941176509013553,,1.0450239930988943,,,,,,,,,,,,1.0994370963644222,1.0501964248018545,,1.0383671052870553,,1.0085682849514261,,,,,1.0041476239153602,,1.0021269342933783,1.0652669974952633,0.9915253915378539,1.0296219633993933,1.0422317734284645,,,,1.0228512686343931,,0.9875518795347138,,,,1.0170987644681306,1.0176124605477916,1.066336230717478,1.0373262128191751,1.0066992836731128,,,,1.042681286847292,1.0252959678631255,1.0231365613239785,,1.0224956085356047,1.0100344010845261,1.016280610350445,,,,,1.0369898291904553,,0.9743847852047733,1.0108197693107293,0.8600000290643601,,1.0389013256067097,1.0025640634390025,,,,1.0291001092291927,,,1.06225795170718,,,0.9565216320423475,1.0772761537767046,1.0152283589202358,,1.0612141964435209,,1.0190991816330142,,,,0.9941518766194737,1.0195290918250117,1.031954440670953,1.0340423816688562,,,0.9956021461256774,,,,,0.956080133177904,,1.0527395797038064,,1.034427403762411,1.0303030001996756,1.0757854778724132,1.0501770371482262,,1.085118969536546,,0.985046180719287,,,0.9731811697836635,1.0731389440027466,1.0089118142394704,1.0371748120451787,,,1.026454858241275,,,,1.1041009490731406,,,,,,1.0648791299679325,,,,1.0,,,,1.0062308221019984,,,,1.0364004730979959,1.064597353326408,,,1.0091922116077705,,0.9750002779904807
2005-02-07,,1.0653195021528516,,,,,0.9965084776176226,,,1.0434834185473556,,,,1.0167310376436647,1.036154561030274,,1.0192886154654048,1.0537370353661408,1.1224492055689848,,,,,,,1.1181949287444832,,,,,,,,0.983134736513152,1.0694764604298,,,1.059626853737466,1.0317610597435662,1.0355640957034138,1.0082135311301217,1.0481355199704128,,,,1.0255752378996992,0.9909881484086673,,1.0469297827900814,,,1.0341909287047413,,,1.0912093726854493,,,,1.0012405670015039,,,,1.0399999867314877,,,0.9886895590038707,0.9683099429908422,1.009738196289922,,,1.1720696567729596,1.0041459168494744,0.9777556384445619,1.0883719974847876,1.036498332243129,1.0625000038805108,0.9638818003305492,1.025641004423174,,1.0267624684075058,1.0157783166052576,1.024254966906272,,,,,,,,1.0255887054559738,1.0261181399122015,,0.9640986150093646,0.983442051246715,0.9779410802425972,,,,,0.9965964655848719,1.048240382071839,,1.0324942367083336,1.0,1.018733723841959,,1.087499800458534,,1.0294787189163568,,,,,,,,,,,,1.0904436431090394,1.0320426906962805,,0.9464405511826469,,1.0457291329019358,,,,,1.0418292379908864,,0.9856083202939196,1.010640458459406,0.991453040220033,1.0150795322785873,1.0504256641774736,,,,0.9875888943329146,,1.0661763792514138,,,,1.0195229240244,1.0250000229248641,0.9927521434206428,1.0464433824268875,1.0075614133437656,,,,0.9889792548147749,1.061417418444508,1.0397113454456133,,1.0199694010971505,1.0286059184495195,0.9934916649750014,,,,,1.0767526719237286,,1.0339721653469547,1.0020528116687777,1.0,,1.0110130836311417,1.137084419936721,,,,1.027763722416994,,,1.0203178959121084,,,1.045454662499183,1.0562232196933772,1.0040907814922062,,1.0094639478108527,,1.0436420768963905,,,,1.008823576186817,1.0266451003662997,1.0349300803218218,1.024691340728371,,,1.0823059938381918,,,,,1.0371878928202076,,1.0721247722800447,,1.0130625117915228,1.0220588022604535,1.013745519103408,1.0367366299277856,,1.0283730703789997,,1.0682731495020055,,,0.992066803444509,1.0758623742239757,1.0119014412953766,1.0304657687538163,,,1.0195880310159384,,,,0.9057142834986871,,,,,,1.1212757760010028,,,,0.9857142857142858,,,,0.9876162716061611,,,,1.0361091579947712,1.0255802835767835,1.0021979218287045,,1.0736436460565426,,1.0747859991418327
2005-02-14,,1.0471991334393393,,,,,1.0621431560611798,,,0.9860557951082334,,,,1.065588872264409,1.066613570067014,,1.0243545587161564,1.0736219607567463,1.1701632116544542,,,,,,,1.0788855828298185,,,,,,,,0.9495460006439913,1.079255230549889,,,1.1286506951819395,1.0087576214532037,1.056094449112878,1.0149354847431276,1.0304010060201902,,,,1.0494597367815104,1.0838043540217788,,1.0659895101594838,,,1.0400361311616746,,,1.0187767759623065,,,,0.9859565808461784,,,,1.044481603367038,,,1.047500741437991,1.145454467772916,1.0069697930044588,,,1.09148961582024,1.0276081261884884,1.0175004546456468,1.3675214539634557,1.0674373258977583,0.9411764671508278,1.0200605663739652,1.0149999878978677,,1.0438652012507035,1.0076742392429736,1.0285716318815115,,,,,,,,1.0299571576012203,1.0566336714518365,,1.0172570811835822,1.0056121786154109,1.0533835786977883,,,,,1.01048946651423,1.040735083813943,,1.0467641990314964,1.0,1.028320230167669,,1.0919541948555782,,1.066708567616512,,,,,,,,,,,,1.0508607313693161,0.9769727986582143,,1.00608888089017,,0.98694175143484,,,,,1.0549982343107347,,0.9257861669516524,1.028050011767218,0.9965517275398607,1.0603986783031336,0.9915228306853243,,,,1.0276480236271335,,0.9852217119046559,,,,1.05106375172126,1.121951239150389,1.0255520501375521,1.0184257127839726,1.0021215577922957,,,,1.0419207763014278,1.0098911753633575,1.0111108878644781,,1.0283722144394354,1.083430472024826,0.9900233351057284,,,,,1.0201050442389656,,1.0228577576004223,1.1033065378883824,1.0,,0.9712918146050425,0.9896536416116727,,,,1.098048876526445,,,0.9994893494032743,,,0.8695649755794944,1.0783665928820407,1.047759250524836,,1.0589284805758452,,1.036057068712236,,,,0.5379008501885442,1.0059637629757032,1.0743741321568356,1.045180782484364,,,1.0601503920961735,,,,,1.1253388008458736,,1.0529090881347656,,1.0378323811128527,0.9856115243652213,1.0016952051798214,1.0578264374160273,,1.0611301969683458,,0.98872148723558,,,1.034511294920913,1.0397813150548272,1.0234310084600622,1.0410436886943888,,,0.9317490067902031,,,,1.205047282419916,,,,,,1.059487963657617,,,,1.0115942471269248,,,,1.0470219191079995,,,,1.1237856737558798,1.0226216752426618,1.0389258598333397,,1.0308360288676106,,1.113320147867348
2005-02-21,,1.005896648399308,,,,,1.0312498898507516,,,0.9995799381482108,,,,0.9989314717080052,1.0386621129229534,,1.0236188321327075,0.975915948933937,1.0061750134718181,,,,,,,1.0422297133980682,,,,,,,,1.0797020698974011,1.0068221643031405,,,1.0445298767407076,0.9869779605722453,1.0522930554528922,1.0421404886405206,1.0150656147964676,,,,1.0194058968398154,1.0165535743219374,,1.010475952969202,,,1.0278778310826011,,,1.020213937708247,,,,0.9807288880594918,1.0284973892795248,,,1.0240153701887085,,,1.0356124235200672,0.9809524317000206,1.029617595197673,,,0.9805067944513262,0.9953718809423981,1.0316951974195194,0.9375,1.0416310972558278,1.1250000698491947,1.001855214462131,0.9605911643304649,,1.0554202350614754,1.018276131849398,0.9575757916425971,,,,,,,,1.004184843728996,1.0204756845999683,,1.0151779748025602,1.0497210296857393,1.024982264194747,,,,,1.0258334517256746,1.0241195583717575,,1.0326064139414224,0.981395034318831,1.025491704263203,,0.9789474158817174,,1.0162242209772185,,,,,,,,,,,,1.0498882959961295,0.9924523533096905,,1.0056960693773696,,1.012307409778516,,,,,1.052967661170892,,1.0487812496076385,1.0375003069576052,1.0034602041869436,1.054377969115823,0.9937560076628252,,,,1.0059400312565316,,1.018000030517578,,,,1.0589573783440474,1.050167255815719,1.0399995942415967,1.0032105314824393,1.0120498867452203,,,,1.0374333795601347,1.0357492662265442,0.9941618379305244,,1.0245245514110188,1.0431908982599907,1.0126610490929202,,,,,1.0123176350785168,,1.0020940330241215,1.0001327725578335,0.9767441192409269,,1.0761599652223794,0.9454545107754794,,,,1.0956718338531475,,,1.0245209637424655,,,1.10000018274069,0.892869186274841,1.0466624816537908,,1.0113829756260666,,0.9912763857247139,,,,1.0162600928947736,1.044715398576307,1.009307721002029,1.0090571003151079,,,1.0050661710960194,,,,,1.0176706961015485,,1.0295285630975368,,1.0179802555780413,1.0218977892593823,1.02030455993195,0.9640362940745119,,0.9903136511662676,,1.0569584823170788,,,1.0158670104531178,1.0426109676605122,1.0356434415944271,1.027397221802351,,,1.0244165571552333,,,,0.8115183205154476,,,,,,1.057346060334464,,,,1.0028652856661608,,,,1.020957937089842,,,,0.9771222653369552,1.0686332351964263,1.0237459157183544,,1.0453986424948312,,1.1383928381995592
2005-02-28,,0.9547745760390447,,,,,1.0585861696467709,,,1.0788627884471442,,,,1.0115530861390956,1.501073192570873,,1.0272153461624305,1.0359893893577856,1.044318797107885,,,,,,,1.0560318522953942,,,,,,,,1.376968862440373,1.0717411410342466,,,1.036618480533552,1.0611105032360346,1.0436700960152732,1.025032052760543,1.0080397778742467,,,,1.0683762045790617,1.0146855167048052,,1.055419968711172,,,1.0393441809217336,,,1.0984850866441946,,,,0.9829133901258073,0.9603274555381895,,,0.9693558612800468,,,1.072672692716624,1.0679611356661929,1.0239976904819936,,,0.9681908289030423,0.96144949691514,0.9883301923913269,1.1566666420144651,1.064859535470716,1.277777722588294,0.9896293779869193,0.9384614859473559,,1.0502020287772584,1.0049101871347947,0.9912976342298623,,,,,,,,1.2015002012571205,1.0191797454403673,,1.0026389623375207,1.0,0.9860725466042289,,,,,1.0348318321435754,1.03708299468943,,1.0412138261773018,0.9952605241277369,0.9854787712619146,,1.0,,1.0541362277969222,,,,,,,,,,,,1.0600873065513003,0.9926619471259911,,1.0007676354515116,,1.0012157638816066,,,,,1.0631040245142096,,0.9977122459429463,1.0420835053792747,1.0,1.0034964259467434,1.0795438461509625,,,,0.9836746007870899,,1.0471512306332922,,,,1.08339314376287,1.0175158683124634,0.9946219921406446,1.0304000449362216,1.0003217395532524,,,,0.9793813089826121,0.9947990142659983,1.0120899047436593,,1.053385448784367,1.0353616152378642,0.9987242289332948,,,,,1.0796464083186599,,1.0584558727004303,1.0120668256737793,0.9523809853337428,,1.1557788325719303,1.0,,,,1.039546452663454,,,1.0513586841646283,,,0.8636364278221326,0.9973254524779425,1.0006189929642257,,1.0521049930520006,,1.0165951938471554,,,,0.8853332290242963,1.0228601620402331,1.0445176123171152,1.028970769417075,,,1.0258064044491488,,,,,1.027361015553079,,1.02314661343238,,0.9985486580770635,1.0071428504525397,1.0215586231391527,1.056703920602671,,1.0700129343106923,,1.0000720770773948,,,0.9683619001721108,1.143478199705362,1.0333768158124013,1.0182113119816103,,,0.9017810324255787,,,,1.3741935924454634,,,,,,1.09146623179402,,,,1.3571428571428572,,,,1.0267291359172692,,,,0.9937565407059081,0.9994689318471183,1.0257733907555817,,1.0656457999474305,,0.9675295801575965
2005-03-07,,1.030701378539008,,,,,1.0252859281178943,,,1.0231110812905133,,,,0.9923850214959531,1.191225615861496,,1.0117061972630346,1.0314312038784192,1.0056926622818043,,,,,,,0.9888179944463832,,,,,,,,1.1436745276667575,0.9985129136359825,,,1.0483301333911996,1.015925343101476,1.008206471611374,1.0331872457923434,0.9858896458434001,,,,1.0283635295951092,0.9248622277607058,,1.0075005709273541,,,0.9890464130502951,,,1.031564497688932,,,,1.030421530270894,1.0636065179904277,,,1.1929032110398816,,,1.0365461816846595,0.9696969300634836,1.030305467203894,,,0.9691991864013413,1.0336487535983545,1.0361448944349265,0.9625360009431371,1.0138275150622003,0.9565217804443034,1.0138476124662985,1.0382514468276045,,1.0104393043578697,1.0170174934754417,1.0393718374042895,,,,,,,,0.9192542737082736,1.0101332999776564,,1.0614036530795512,1.0028999257802638,0.953389626343867,,,,,0.9982890162461099,1.0293822699662643,,0.9956676366424894,1.0,1.01723266172973,,0.978494502597416,,1.0316259030804085,,,,,,,,,,,,1.0547297493075494,1.0517470326998877,,0.9981980288589998,,1.0267157273207428,,,,,1.029150279430004,,1.0250391616499732,1.0184927408804574,1.4224137463269153,1.017421516411049,1.0229317227013,,,,1.0377828692659334,,0.9943715321950076,,,,1.0615352685741897,1.0,1.024250821270811,1.001164351735679,0.99404878578438,,,,1.0037596591236626,1.04087458918262,1.0535838553867882,,1.046344855572096,1.0371422729031812,1.0296370971493565,,,,,1.008196750962526,,1.0165677255630579,1.0331505851498841,1.024999981834775,,1.0,1.0,,,,1.03886231342587,,,1.052407362307067,,,1.2631577833713514,0.9808425987903331,1.0261963657081021,,0.976624164757642,,1.0264655783661256,,,,1.1355423059283554,1.0190207878741246,1.0027770118392763,1.0177600446685813,,,1.0259435573486964,,,,,1.0117978632412525,,0.9857377224281186,,1.02229189749601,1.3971631739330366,1.08603930974001,0.9731692819736816,,0.9615105944780106,,1.0413669511634551,,,1.0260546716631997,1.0182510082704441,1.01006679696689,1.0239540426935438,,,0.997006402949377,,,,0.9953051024024764,,,,,,1.0218979342735977,,,,1.0084210847553454,,,,1.0608699460737494,,,,0.9982549008292813,1.0212435631809285,1.0,,0.9951033703870246,,0.9484435855320869
