Date,ABLV,ADD,ADTH,ADV,AGAE,AMC,AMCX,AMX,ANGH,ANGI,ANTE,AREN,ASST,ASTS,ATEX,ATHM,ATNI,ATUS,BAOS,BATRA,BATRK,BBGI,BCE,BHAT,BIDU,BILI,BOC,BODI,BOWL,BRAG,BREA,BZFD,CABO,CARG,CCG,CCO,CCOI,CDLX,CHR,CHT,CHTR,CMCM,CMCSA,CMLS,CMPR,CNET,CNK,CNSL,CNVS,CPOP,CRTO,CSSE,CTV,CURI,CXDO,DALN,DASH,DDI,DIS,DLPN,DLX,DOYU,DRCT,EA,EDR,EDUC,EEX,EVC,EVER,FAZE,FENG,FLNT,FNGR,FOXA,FUBO,FVRR,FWONA,FWONK,FYBR,GAIA,GAME,GCI,GDC,GDEV,GENI,GETY,GIGM,GMGI,GOGO,GOOGL,GROM,GRPN,GRVY,GSAT,GTN,GXAI,HAO,HHS,HOFV,HRYU,HUYA,IAC,IAS,ICLK,IDCC,IDT,IHRT,IHS,IMAX,INUV,IPG,IQ,IRDM,IZEA,JFIN,KIND,KORE,KRKR,KT,KUKE,LBRDK,LBTYK,LCFY,LDWY,LEE,LGF.A,LILAK,LKCO,LLYVA,LLYVK,LPTV,LSXMA,LSXMB,LSXMK,LUMN,LVO,LYV,MANU,MATH,MAX,MCHX,MCS,MDIA,META,MGAM,MGNI,MGOL,MIMO,MMV,MNY,MOMO,MSGE,MSGM,MSGS,MTCH,MYPS,NCMI,NCTY,NEXN,NFLX,NN,NTES,NWSA,NXST,NYT,OB,OMC,ONFO,OOMA,OPRA,ORAN,PARA,PERI,PHI,PINS,PLAY,PLTK,PODC,PSO,QNST,RBBN,RBLX,RCI,RDCM,RDI,RELX,ROKU,RSVR,SBGI,SCHL,SCOR,SEAT,SGA,SHEN,SIFY,SIRI,SJ,SKLZ,SKM,SLE,SMWB,SNAL,SNAP,SOGP,SOHU,SPHR,SPOT,SSP,SSTK,STBX,STCN,STGW,T,TBLA,TC,TDS,TEO,TGNA,THRY,TIGO,TIMB,TKC,TKO,TLK,TME,TMUS,TOON,TRUE,TRUG,TRVG,TSQ,TTGT,TTWO,TU,TV,TWLO,TZOO,UCL,UONE,UPXI,USM,VEON,VIV,VOD,VSME,VZ,WB,WBD,WIMI,WLY,WMG,WOW,WPP,XNET,YELP,YY,Z,ZD,ZDGE,ZH
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,,,,,,,,0.9148734938004291,,,,,,,,,1.0140498415842945,,,,,0.9450732552579936,1.0167713662939675,,,,,,,,,,,,,,0.8518518868071097,,,1.0475960978398071,,,1.0109525943558282,,,,,,0.9114583333333334,,,,,,,,,,0.9795332428457534,,0.9883625835062442,,,0.9750330424262389,,0.9932037836471503,,0.9615385859945573,,,,,,,,,,,,0.9932203557545928,,,,,,,0.8870967545527534,,,0.9622612476348832,,,,,0.9829813410060548,,,1.0098304425263491,,,,0.9816370734872816,,,0.9668719360271133,0.927260740092372,,,1.0247832429371373,0.8695652173913043,0.9806691178873465,,,,,,,,1.0169497988910698,,,,,1.0336538188587903,0.9736842315139395,,,,,,,,,,0.9727016359996115,,,,,,0.9411498223715122,0.9654190940008931,,,,,,,,,,,,,0.9816372619039887,,,0.9546667070865358,,0.9454698766503787,,0.9883719339388902,,0.9766925188988255,1.0027256366203738,,1.0067375728789234,,,,0.9641768612633045,,,0.9855190649676027,,,,,0.9975061497120119,,0.9803571701049805,,1.0065605598048943,1.1535269180007306,0.9658119966645851,1.0067655929715986,,,0.9551422893658384,0.9439301357923826,,,1.0149253708507242,0.9285714424514142,0.9262295040457639,0.8850265265281803,,,0.9801711683208942,,,,,,0.9192152553552417,,,1.0178231209177615,,,0.9083665447115766,0.9799999931756895,0.9896728078776008,,,1.0920092826597891,0.941391748947296,1.0062809601975304,,,0.9047300603454573,1.0082418445924353,1.0208326620574601,0.9887536033950887,,,,,,,,,0.9273601380363112,0.9996492874117449,0.9657479091485619,,0.9826830413984984,,0.972118969870981,,1.0376532227081072,0.9652100056609174,0.9176164588350392,1.0022182734132756,,0.9733045773768825,,,,1.0115873582356874,,,0.9669114519379236,,,,,0.9088485691200922,,
2005-01-17,,,,,,,,1.0343557593598285,,,,,,,,,1.003915455614093,,,,,0.9844219001426686,1.013608560760602,,,,,,,,,,,,,,0.7717394759680258,,,0.9660397357778738,,,1.0102321511031223,,,,,,0.9514285714285714,,,,,,,,,,1.0373899566759825,,1.0082142041652422,,,1.0080861313244918,,0.9931575909240786,,0.9987496948966529,,,,,,,,,,,,1.0238906832633758,,,,,,,1.018181801105005,,,1.0251717349168183,,,,,0.988919820723488,,,0.9984422721761619,,,,0.979345377364702,,,0.8761623230787015,1.0049472521384297,,,1.1523578241189412,0.95,0.9742229014521829,,,,,,,,1.0495558947956292,,,,,0.934883710995429,0.9898648936435108,,,,,,,,,,0.9870013339333583,,,,,,0.9028377672162092,0.9911502331472256,,,,,,,,,,,,,0.9793452961962629,,,0.9450651531797304,,1.0053236202691036,,0.9868855717093064,,0.9829547466513152,0.9829468817391291,,1.0173769612765013,,,,0.9971662353404731,,,0.9995916144399586,,,,,1.0,,1.1238615491450423,,0.9800623039489588,0.953237454186969,1.0176991587893087,0.9833336307048417,,,0.9667810345723222,0.9945211642463391,,,0.9741175574947218,0.9479855232947657,0.984070686142298,0.9743202751528869,,,0.993103419892371,,,,,,0.9987444785071866,,,0.9942318891364019,,,0.9035088026034819,1.0194807082659463,0.9803212940968704,,,0.9965442375505986,1.0116733237670816,0.9913107733835967,,,0.986745547611205,1.0245231675224689,1.0179591168693363,1.0407582468906948,,,,,,,,,1.061871414670934,0.9947347970238346,1.0181659370701908,,0.8837579904141757,,0.9738687152085894,,0.9936708801373372,1.0485552927687811,0.9881423432416819,0.9664329896833553,,0.9438893060797088,,,,0.9882585439529146,,,1.0083651881970674,,,,,1.092803963279783,,
2005-01-24,,,,,,,,0.9752869828857663,,,,,,,,,1.0144018724709554,,,,,0.9622640464888537,0.9812855204244819,,,,,,,,,,,,,,1.1830980378298628,,,0.9743467527611058,,,0.9830200460160657,,,,,,1.063063063063063,,,,,,,,,,0.9876322250044284,,0.9579038616072841,,,0.9637365496675186,,1.0019683262707273,,0.9311641779566566,,,,,,,,,,,,0.9000000742140791,,,,,,,0.8273809696980621,,,0.9037357114523061,,,,,0.960784238674772,,,0.9867397108063893,,,,0.9212097258165998,,,0.9497207603022847,0.9957802382211846,,,1.0335782431757496,0.9894736842105263,1.0241248725329508,,,,,,,,0.97104670722615,,,,,0.9054726540287361,1.000910218150329,,,,,,,,,,0.9838374309007243,,,,,,0.9738945665799216,0.9622701576919672,,,,,,,,,,,,,0.9212099822095698,,,0.8507389429513245,,0.9832308578611854,,0.83486410419771,,1.0184971757207306,0.9932104505668944,,0.9696482590268746,,,,0.9535839575541671,,,1.0592077441980825,,,,,0.9600000294666922,,0.9108589962400193,,1.0852895226080872,0.9509433548065993,0.9453416090937642,0.9786767635796072,,,0.9561611107612887,0.9770952003234109,,,0.9752416742504019,1.0289796829748046,0.8705037043786563,0.9441860710665017,,,0.9694445546271919,,,,,,0.9264613395653643,,,0.9925402567341268,,,0.8737863684025404,1.0236576728371012,1.0053254913244805,,,0.9720160773815124,1.006730671653299,0.9932097789828115,,,0.9649250127953001,0.9898932968341924,0.9983962674743307,0.9562839646708047,,,,,,,,,0.9601032659804442,1.0084690196448975,0.9823277973598871,,0.6646246466192756,,1.0255235831242333,,0.968365204104093,0.9448862841257276,0.9988577193854921,0.9950381982397285,,1.0002716018470104,,,,0.988119458853665,,,0.966628703652251,,,,,0.9320620808715256,,
2005-01-31,,,,,,,,1.07561318445363,,,,,,,,,0.9461695576586622,,,,,1.0417456993112277,0.9883909988709652,,,,,,,,,,,,,,0.7261905406409463,,,1.0555825408896204,,,0.9754538233688992,,,,,,0.9858757062146892,,,,,,,,,,1.0243292330672293,,1.085058116625022,,,1.1156579836330396,,0.9921412841280893,,1.0752688881571286,,,,,,,,,,,,1.0185185185185186,,,,,,,1.100719415205531,,,1.082447757996326,,,,,1.0539361296255565,,,1.0454542943898775,,,,1.04665220953876,,,1.0505881077167014,1.0338983646952666,,,1.0172588903259088,1.0638297872340425,0.9916410706522509,,,,,,,,0.9935780449540598,,,,,1.1263736806418927,1.012730060271916,,,,,,,,,,0.9917854182114525,,,,,,0.9852297533264686,1.1036314183471354,,,,,,,,,,,,,1.0466517323712443,,,1.2044006565550385,,1.0323155858999118,,0.9866575115165578,,0.9807037552174802,0.984304201621086,,1.0103542368312746,,,,1.0384109665626222,,,1.0023131274374244,,,,,1.0190972466463522,,1.0907473025780499,,0.9653926868224689,1.0079365004277343,1.0407358656163885,1.0240222166186073,,,1.0198265248701108,1.0163201091491303,,,1.0526315371879633,1.0461887539026156,1.0247932407349394,1.0870278490126895,,,0.9531995514629789,,,,,,1.064450462959069,,,0.9678498272046999,,,1.0499999894541043,0.9857777272138486,0.9682149907030022,,,1.0127953288179299,1.0773639998920235,0.9949035831773977,,,1.1044084385939796,0.9629234148470555,1.0120484050846346,0.988095423723607,,,,,,,,,1.0538116825907329,0.9797058626194353,1.0176440549549806,,1.0468099810623348,,0.9955328848447094,,0.9844332987651504,1.0883944423616956,1.08123513119278,0.9965477415055392,,0.9658076326489863,,,,0.9868038162311088,,,1.0583184322700923,,,,,1.0383628077589568,,
2005-02-07,,,,,,,,1.0623823742521483,,,,,,,,,0.9971867195931574,,,,,0.9933215913377719,0.9765104153076402,,,,,,,,,,,,,,1.114754323826488,,,1.0217090177493775,,,0.9878850754560813,,,,,,1.0458452722063036,,,,,,,,,,1.0436606253724479,,1.0305722928080796,,,1.0469383193878097,,1.0544558884350128,,0.9862498111971988,,,,,,,,,,,,1.0,,,,,,,1.019607824804415,,,1.0020960635908231,,,,,1.0684646403787394,,,1.0370513530084204,,,,0.9966981257664043,,,1.0268751217982421,1.0539618669907929,,,1.1886226849604615,1.11,1.038313989044884,,,,,,,,1.0050785026106288,,,,,1.0,1.0170595946219747,,,,,,,,,,1.040797617876444,,,,,,1.3720151302496093,1.0176564034779234,,,,,,,,,,,,,0.9966983470714955,,,1.047115427546475,,1.0026089007823147,,0.9886117769534638,,1.0069446256289467,0.9979421089697016,,1.0275650031688601,,,,1.0022317289258946,,,0.9992311440819134,,,,,1.0247019049353694,,0.924959240923774,,1.0268857593998078,1.0590551565433886,1.0037878450356315,1.0253681958583545,,,0.9829889808114847,1.0405837738777182,,,0.9835295740442169,1.0613779507900643,0.9919355307492209,0.9305135588227071,,,1.010020017098205,,,,,,0.9725940495218955,,,1.0103537277100294,,,1.1005291026547535,0.9711452409903654,1.0298830565054062,,,1.0459181599884142,1.0593970156027368,1.0109942847170716,,,1.1141456062780968,1.0234375754143565,1.0126985188739146,0.9696383227385674,,,,,,,,,1.0737588866629701,1.0,1.067652514300097,,1.0395373098743494,,0.9346153568704224,,1.0211580317760751,1.0237570501058242,1.04709050778119,0.9984603061902961,,1.0303457683328234,,,,1.019316506076352,,,0.9830449322607402,,,,,1.1290024677767536,,
2005-02-14,,,,,,,,0.9911298242058018,,,,,,,,,1.0047018116950088,,,,,1.026894692782563,1.024484449593335,,,,,,,,,,,,,,1.1617643074023072,,,0.9891501831215748,,,0.9845918471302522,,,,,,1.1917808219178083,,,,,,,,,,0.9836011032613222,,0.9979714342747964,,,0.9388360447802476,,0.984037173017207,,1.0126741557337087,,,,,,,,,,,,0.9781817821992373,,,,,,,0.9615384968074834,,,0.9844921794580938,,,,,1.0181227223804876,,,0.9799489693793269,,,,0.9826087412329764,,,0.9934573146223412,1.036292859011663,,,0.9764903663678861,1.018018018018018,1.0051663837415874,,,,,,,,0.9972438874593317,,,,,0.9024390150236505,1.0011033007683294,,,,,,,,,,0.9849690441466027,,,,,,0.8676649864073477,0.9731863484410583,,,,,,,,,,,,,0.9826088825570302,,,0.9857667239848901,,0.967909865047549,,0.9613630775107782,,0.9965516001510576,1.0144328196074581,,0.9824603450610871,,,,0.9990455993637049,,,1.003463827898997,,,,,1.0266001988287135,,1.031746017863144,,1.0174548297156762,1.0631969644086272,0.9685534583650375,1.008247205317193,,,0.9715704557978846,1.0086982788020518,,,1.0035884972202251,0.9824147898959642,0.9471545196137022,0.9659089399472769,,,0.9940476579371273,,,,,,1.0294888468227834,,,1.0081127716178993,,,0.9471154460421071,1.0213556168087234,0.9959127914988026,,,0.989546761653502,1.068619260735763,0.9903611525987,,,1.0559397586997838,0.9318428937431753,0.9600309966825991,0.9970180130566569,,,,,,,,,0.9894320061423946,1.0317857315790435,0.9974527038112374,,0.8448762615079237,,0.9986282918934151,,0.9515813134023801,1.0169994364389288,1.0469929216000748,1.025443097219554,,0.986910301967683,,,,1.0279882831712128,,,1.0416198171977558,,,,,1.0286334631477976,,
2005-02-21,,,,,,,,1.0001788693273732,,,,,,,,,1.0140409370031898,,,,,1.0184523052929038,0.9958074640791876,,,,,,,,,,,,,,1.4430382623823046,,,0.9794331716761366,,,1.0466299051942074,,,,,,1.0298850574712644,,,,,,,,,,0.9887716595368361,,0.9831863805947683,,,1.012650176017745,,1.0038173639796548,,1.0525658683780055,,,,,,,,,,,,1.0055761715983929,,,,,,,1.006666660308838,,,1.02570079686125,,,1.0026431481905649,,0.9624921676527168,,,0.9884669771610226,,,,0.9359460059736893,,,0.9610320384072998,0.9943714322643471,,,1.004299242497236,0.9079645882665583,0.9669598924943608,,,,,,,,1.0138185544428333,,,,,1.0486486183619612,1.0033070562613267,,,,,,,,,,0.9979055838385578,,,,,,1.050373466358957,0.9752830851395222,,,,,,,,,,,,,0.9359461769370777,,,0.9501630453686538,,0.9569889425924043,,1.0002497328608535,,0.9238755362038023,0.9451223952554353,,0.9989497161400878,,,,0.9840764764016876,,,0.9727657764803753,,,,,1.021862056130662,,0.9076922816089076,,0.9742672577744719,1.1188811765940638,0.9792207985226717,1.073350702869217,,,0.99236600659538,1.0141863492104672,,,0.9636473197816326,0.9462994547082362,1.0944204846838297,0.9865550656905551,,,1.026946154018935,,,,,,1.047740231986285,,,0.9887758321384559,,,0.9644669610545236,0.9854546645697835,0.992203624199044,,,1.008920771155478,1.0454192013669348,0.995757544773126,,,0.9839285601958802,1.0649502315684198,0.9853069267041553,1.0044865052958356,,,,,,,,,0.9754338709179584,1.0131531615694291,1.0063845783227479,,1.2991939792722529,,0.9560439337309029,,1.0932843800949774,0.9795701279775423,1.0304054566222214,1.005639638958969,,0.9756831181168664,,,,0.998298150357511,,,1.0032398182158258,,,,,1.006097714379159,,
2005-02-28,,,,,,,,1.0504651925477062,,,,,,,,,0.9910766333587171,,,,,1.0111046173263338,0.9869468847274254,,,,,,,,,,,,,,0.5701755821863799,,,1.017265480232698,,,0.9905395936368316,,,,,,1.1607142857142858,,,,,,,,,,0.9614591841460138,,1.0193217043481437,,,1.0070268561080964,,0.9885929750720104,,0.9750298420532011,,,,,,,,,,,,0.9796673544843914,,,,,,,1.0132450205647867,,,0.9496841270345482,,,0.9727591901143027,,0.960369761772589,,,1.0105682830541858,,,,1.0135076287110356,,,0.9897201078469662,0.9635220642884595,,,0.9212328722383454,1.1091618396121292,0.997722231212195,,,,,,,,1.0545206334087038,,,,,0.8298969856582333,1.005947432198186,,,,,,,,,,1.0086954906202754,,,,,,0.927619608122101,0.9688409516362713,,,,,,,,,,,,,1.0135073298694288,,,0.8882352381395738,,1.0018725460727516,,1.0593956604804349,,0.982521469854991,0.9895901436156237,,1.063777918954254,,,,0.977022565167839,,,1.0047317461413718,,,,,0.9801903006934014,,0.9924670862019594,,0.9933970552279053,0.9406249830033633,1.0198939119530934,1.004178894257169,,,0.9871796760993966,0.973121705058286,,,0.9913419601243761,1.0189160841268117,0.9901962110550937,0.9488923964767766,,,1.0349853776323912,,,,,,1.0886999436833849,,,0.9907678134397248,,,1.0157894368758218,0.998154910319033,0.9950368137291717,,,1.0179151831462268,1.0584268964317674,0.9868421104597327,,,0.9879008481483172,1.0027473926949018,1.0488807587178477,0.9533497525441343,,,,,,,,,1.003832503666377,1.018449215666992,1.0222047413075521,,0.924496926308518,,0.9870689436645675,,1.0482180121486055,1.0861321199047442,0.9747071154482159,0.9828032980402917,,1.0186920821141408,,,,0.9872159537820567,,,1.0315749599806308,,,,,1.0094861918152855,,
2005-03-07,,,,,,,,0.9965930318593146,,,,,,,,,1.0537101600505467,,,,,1.033526080104649,1.0243177406707544,,,,,,,,,,,,,,0.8461536605744396,,,0.9940368410710908,,,1.0298835532763,,,,,,0.8307692307692308,,,,,,,,,,1.036506730122793,,1.0163928867282708,,,1.0700886142386161,,0.9951922203749327,,1.079268137236725,,,,,,,,,,,,1.0415094713026782,,,,,,,1.052287610726343,,,1.0043620713858923,,,1.0162601906177053,,1.0213205503805651,,,0.9970149338926342,,,,1.0355396655072493,,,1.0178880557657863,0.9647522552875986,,,1.0130110954154679,1.0035148847606132,0.9969563716155713,,,,,,,,0.9586385635337545,,,,,0.9937886973770073,1.004385943310658,,,,,,,,,,1.0255798753057306,,,,,,0.9095262177869632,1.007718837768386,,,,,,,,,,,,,1.0355397626099383,,,1.047461430975734,,0.989719777988569,,1.0890466408340926,,0.9720459269610322,0.995635783638753,,0.9839680958577024,,,,1.0251741075151093,,,1.074568530405256,,,,,0.9983833417501199,,0.8481973456511619,,1.0380353275453071,0.9966777440216145,0.9700910250504446,1.0374544944328792,,,1.0350646998432578,1.0439681958291476,,,1.0193386331972303,1.0428417990182042,0.944554376912299,1.057451187941278,,,1.0004694254482265,,,,,,1.086495492771287,,,1.0181977673592284,,,1.0,0.9695008285947174,1.0149632032948823,,,0.9876572809082793,1.0120307935685409,1.0065676131261017,,,1.0318433925084411,1.0065753272947047,1.015798094743614,0.9885480253236264,,,,,,,,,1.1101717086432803,1.0402548254960664,1.010861164233931,,1.0121113207356336,,1.0043668428396062,,0.9822000335167027,0.9723191326086102,1.0307546732645871,1.0380375466385692,,1.0150124056845529,,,,1.0080576736566818,,,1.0426088597263754,,,,,1.0864007689933832,,
